segment_id	river_name	wl_code	grts_ranking	x	y
1255	KLEINE HOOFDGRACHT	L111_707	30746486	206799.070825691	205522.03923572
1256	KLEINE HOOFDGRACHT	L111_707	6104950	206856.93294348	205592.813068444
1257	KLEINE HOOFDGRACHT	L111_707	45885302	206944.732327857	205633.498364414
1258	KLEINE HOOFDGRACHT	L111_707	32253814	207032.183074323	205669.653152093
1259	KLEINE HOOFDGRACHT	L111_707	53225334	207117.368012484	205712.942636105
1260	KLEINE HOOFDGRACHT	L111_707	7612278	207190.667232433	205764.39360833
1261	KLEINE HOOFDGRACHT	L111_707	38020982	207260.940021841	205769.581629733
1262	KLEINE HOOFDGRACHT	L111_707	19015542	207329.322931151	205839.88021947
1263	KLEINE HOOFDGRACHT	L111_707	7071606	207413.364235572	205887.611352747
1264	KLEINE HOOFDGRACHT	L111_707	15460214	207492.836652701	205899.269730804
1265	KLEINE HOOFDGRACHT	L111_707	56354678	207584.37489964	205862.460660737
1266	KLEINE HOOFDGRACHT	L111_707	22013814	207674.479852572	205897.997573806
1267	KLEINE HOOFDGRACHT	L111_707	29353846	207759.861916294	205946.557227481
1268	KLEINE HOOFDGRACHT	L111_707	20965238	207846.590714826	205992.826766178
1269	KLEINE HOOFDGRACHT	L111_707	53864310	207936.849988599	206032.019019785
1270	KLEINE HOOFDGRACHT	L111_707	38922102	208030.227783216	206060.370999999
1271	KLEINE HOOFDGRACHT	L111_707	13756278	208125.398061869	206078.094158779
1272	KLEINE HOOFDGRACHT	L111_707	58320758	208215.95729824	206113.149857584
1273	KLEINE HOOFDGRACHT	L111_707	2746230	208308.773946688	206144.707486616
1274	KLEINE HOOFDGRACHT	L111_707	21477238	208403.088602686	206171.483179138
1275	KLEINE HOOFDGRACHT	L111_707	39303030	208496.669324066	206202.313157533
1276	KLEINE HOOFDGRACHT	L111_707	23574390	208590.274197241	206233.262195863
1277	KLEINE HOOFDGRACHT	L111_707	64993142	208681.164566328	206268.526999999
1278	KLEINE HOOFDGRACHT	L111_707	6272886	208775.279226129	206296.499682752
1279	KLEINE HOOFDGRACHT	L111_707	52216694	208870.80385296	206320.163580528
1280	KLEINE HOOFDGRACHT	L111_707	41534326	208965.916052929	206345.106070023
1281	KLEINE HOOFDGRACHT	L111_707	21611382	209059.800407232	206372.270228446
1282	KLEINE HOOFDGRACHT	L111_707	17417078	209152.762267799	206403.511691889
1283	KLEINE HOOFDGRACHT	L111_707	9552758	209228.289965579	206453.836984671
1284	KLEINE HOOFDGRACHT	L111_707	10601334	209302.105474511	206505.359650338
1285	RODE LOOP	L107_723	59276278	193882.942900002	216092.929000001
1286	RODE LOOP	L107_723	1604598	193866.738242468	216192.948532911
1287	RODE LOOP	L107_723	22051830	193849.644194657	216292.813562504
1288	RODE LOOP	L107_723	43023350	193830.385239523	216392.301239783
1289	RODE LOOP	L107_723	52460534	193811.12628439	216491.788917063
1290	RODE LOOP	L107_723	6155254	193791.355511228	216591.176143031
1291	RODE LOOP	L107_723	44952566	193760.427660018	216687.215620636
1292	RODE LOOP	L107_723	3009526	193714.596299181	216777.593669116
1293	RODE LOOP	L107_723	26864630	193668.764938345	216867.971717596
1294	WAMP	L107_722	33223214	197547.684100002	221444.918200001
1295	WAMP	L107_722	45806126	197634.08571996	221494.615466076
1296	WAMP	L107_722	60092974	197726.109454393	221531.584890818
1297	WAMP	L107_722	12907054	197822.698810825	221556.202403215
1298	WAMP	L107_722	65860142	197919.248063473	221580.976660718
1299	WAMP	L107_722	57471534	198015.81405709	221605.685074682
1300	WAMP	L107_722	20771374	198112.318244839	221630.590668499
1301	WAMP	L107_722	47681070	198205.099622611	221666.52912051
1302	WAMP	L107_722	31952430	198295.351796573	221708.795000516
1303	WAMP	L107_722	6786606	198385.194179628	221751.959025907
1304	WAMP	L107_722	42176046	198475.016088341	221795.174190004
1305	WAMP	L107_722	61050414	198564.838002894	221838.38934196
1306	WAMP	L107_722	48467502	198654.612131278	221881.615582256
1307	WAMP	L107_722	3968558	198734.615467313	221940.648364849
1308	WAMP	L107_722	16551470	198796.542898445	222018.375909277
1309	LOEIJENS NEETJE	L111_1066	378102	196022.7355	215574.442400001
1310	LOEIJENS NEETJE	L111_1066	43066614	196736.365900002	217194.767900001
1311	LOEIJENS NEETJE	L111_1066	13706486	196732.039388983	217297.84513879
1312	LOEIJENS NEETJE	L111_1066	37299446	196725.997553166	217400.885896819
1313	LOEIJENS NEETJE	L111_1066	38348022	196717.979243397	217503.709055271
1314	LOEIJENS NEETJE	L111_1066	33809654	196691.921799165	217602.69029433
1315	LOEIJENS NEETJE	L111_1066	35906806	196725.620292477	217700.126295291
1316	LOEIJENS NEETJE	L111_1066	51635446	196763.803690612	217795.929991051
1317	LOEIJENS NEETJE	L111_1066	15721718	196824.461942722	217879.11729586
1318	LOEIJENS NEETJE	L111_1066	66839798	196889.228607414	217959.486176098
1319	LOEIJENS NEETJE	L111_1066	8119542	196954.062444592	218039.800593501
1320	LOEIJENS NEETJE	L111_1066	1762550	197019.228570031	218119.846209911
1321	LOEIJENS NEETJE	L111_1066	60482806	197083.717806517	218200.435388932
1322	VARENDONKSE BEEK	L107_695	44453686	188699.154899999	197353.078000002
1323	VARENDONKSE BEEK	L107_695	52055862	188761.963678998	197275.396580634
1324	VARENDONKSE BEEK	L107_695	24792886	188824.772642073	197197.715309942
1325	VARENDONKSE BEEK	L107_695	66735926	188887.581605148	197120.034039249
1326	VARENDONKSE BEEK	L107_695	47157046	188954.452310752	197047.339563227
1327	VARENDONKSE BEEK	L107_695	38768438	189045.900724641	197071.096222629
1328	VARENDONKSE BEEK	L107_695	4984630	189132.526677907	197104.627972787
1329	VARENDONKSE BEEK	L107_695	15208246	189230.503470245	197093.044893087
1330	VARENDONKSE BEEK	L107_695	58199862	189329.689886223	197095.184133273
1331	VARENDONKSE BEEK	L107_695	16256822	189428.873208138	197105.786233366
1332	VARENDONKSE BEEK	L107_695	40046390	189526.931590254	197121.123476336
1333	VARENDONKSE BEEK	L107_695	4394806	189618.088090041	197095.270077337
1334	VARENDONKSE BEEK	L107_695	63344438	189697.891662715	197036.116422264
1335	VARENDONKSE BEEK	L107_695	58363702	189785.407251126	196990.931057552
1336	VARENDONKSE BEEK	L107_695	36343606	189851.507305089	196921.441478825
1337	VARENDONKSE BEEK	L107_695	38965046	189871.031484509	196823.656959423
1338	VARENDONKSE BEEK	L107_695	26382134	189911.684326156	196732.677895284
1339	VARENDONKSE BEEK	L107_695	6459190	189956.733304694	196643.636179067
1340	VARENDONKSE BEEK	L107_695	61671222	189997.11816028	196552.373193499
1341	VARENDONKSE BEEK	L107_695	19728182	190003.172666013	196457.030800471
1342	VARENDONKSE BEEK	L107_695	12388150	190095.890692117	196420.211083154
1343	VARENDONKSE BEEK	L107_695	58525494	190191.875047347	196392.914669812
1344	VARENDONKSE BEEK	L107_695	16058166	190285.713750965	196359.818110987
1345	VARENDONKSE BEEK	L107_695	37291830	190313.282584285	196274.607368572
1346	VARENDONKSE BEEK	L107_695	62457654	190299.444203376	196200.010102005
1347	VARENDONKSE BEEK	L107_695	18417462	190335.030669123	196111.780572855
1348	VARENDONKSE BEEK	L107_695	5699382	190334.543591571	196030.960072008
1349	VARENDONKSE BEEK	L107_695	30865206	190266.255720361	195958.659326084
1350	EDE	L208_218	48623809	85711.4319000021	209177.206999999
1351	EDE	L208_218	32633025	85799.3867411167	209129.385003295
1352	EDE	L208_218	55439553	85887.9769598599	209082.787708126
1353	EDE	L208_218	64876737	85975.5352206252	209034.259326164
1354	EDE	L208_218	8122561	86064.4988350814	208988.446317058
1355	EDE	L208_218	50065601	86139.9044970667	208933.227470353
1356	EDE	L208_218	4976833	86210.8621689085	208874.222180044
1357	EDE	L208_218	27324609	86273.2468242259	208795.996415343
1358	EDE	L208_218	1372353	86343.0969761004	208726.13396561
1359	EDE	L208_218	63238337	86415.4138631994	208670.787888841
1360	EDE	L208_218	62451905	86476.879278771	208593.269359047
1361	EDE	L208_218	66646209	86537.1223648019	208513.320437802
1362	EDE	L208_218	19460289	86528.6490705271	208418.869384889
1363	EDE	L208_218	20713665	86511.7772252041	208320.705310257
1364	EDE	L208_218	62656705	86529.7843375668	208222.224282881
1365	EDE	L208_218	51564737	86574.8116184532	208139.217918454
1366	EDE	L208_218	11194561	86645.5378699993	208072.818870059
1367	EDE	L208_218	5951681	86719.2209818883	208009.479745915
1368	EDE	L208_218	16437441	86777.7311962044	207928.24935533
1369	EDE	L208_218	52875457	86835.7795659334	207846.917127208
1370	EDE	L208_218	24105153	86881.3834590316	207759.289922459
1371	EDE	L208_218	14667969	86938.733123226	207678.343213219
1372	EDE	L208_218	23056577	87007.58645388	207605.882519563
1373	EDE	L208_218	27840705	87090.6036564395	207617.103622363
1374	EDE	L208_218	36229313	87172.9614599721	207632.545339516
1375	EDE	L208_218	17354945	87248.3065689032	207605.754995386
1376	EDE	L208_218	31772865	87318.5882139471	207549.083783528
1377	EDE	L208_218	44355777	87371.5861462909	207466.004971258
1378	EDE	L208_218	13947073	87447.9669242409	207454.284929104
1379	EDE	L208_218	8704193	87516.6702366561	207423.822843669
1380	EDE	L208_218	36473417	87571.1906955435	207339.856355891
1381	EDE	L208_218	42486345	87620.0319127426	207254.573991006
1382	EDE	L208_218	14174793	87644.6709094029	207174.793197452
1383	GROTE NETE	VL11_123	34065910	199079.394400001	203728.691500001
1384	GROTE NETE	VL11_123	63426038	199092.01657828	203632.030081076
1385	GROTE NETE	VL11_123	33017334	199107.539358041	203533.812752565
1386	GROTE NETE	VL11_123	5230070	199158.650346554	203451.055793953
1387	GROTE NETE	VL11_123	8556022	199243.808766239	203407.803540282
1388	GROTE NETE	VL11_123	26381814	199344.502386168	203407.613222622
1389	GROTE NETE	VL11_123	52858358	199442.553391922	203424.345682582
1390	GROTE NETE	VL11_123	40275446	199540.764207962	203405.23271018
1391	GROTE NETE	VL11_123	28741110	199641.125112218	203398.358855836
1392	GROTE NETE	VL11_123	60853750	199705.560582543	203340.265332075
1393	GROTE NETE	VL11_123	2133494	199781.69969942	203276.769804733
1394	GROTE NETE	VL11_123	22957558	199866.61017104	203225.124505715
1395	GROTE NETE	VL11_123	35278326	199963.582627029	203198.905581173
1396	GROTE NETE	VL11_123	64638454	200053.465464392	203224.071402296
1397	GROTE NETE	VL11_123	41569782	200138.169820898	203210.347685407
1398	GROTE NETE	VL11_123	36543990	200226.460368188	203170.556473038
1399	GROTE NETE	VL11_123	49126902	200306.335719211	203143.580406281
1400	GROTE NETE	VL11_123	26058230	200393.058072606	203143.756903244
1401	GROTE NETE	VL11_123	65379830	200486.855585874	203145.927974666
1402	GROTE NETE	VL11_123	2465270	200562.060147002	203135.922936571
1403	GROTE NETE	VL11_123	59088374	200639.738393382	203173.871832494
1404	BRISDILLOOP	L111_1065	65242998	208532.525899999	203748.206
1405	BRISDILLOOP	L111_1065	56854390	208598.581953612	203824.350002598
1406	BRISDILLOOP	L111_1065	63932278	208656.405488511	203906.429523908
1407	BRISDILLOOP	L111_1065	38766454	208674.688888386	203995.043374388
1408	BRISDILLOOP	L111_1065	12289910	208766.067886859	204037.736525901
1409	BRISDILLOOP	L111_1065	7047030	208856.735022461	204082.027187079
1410	BRISDILLOOP	L111_1065	29460342	208947.118691154	204126.865773754
1411	BRISDILLOOP	L111_1065	33654646	209037.333839224	204171.714917195
1412	BRISDILLOOP	L111_1065	29980534	209080.422894177	204257.678307411
1413	BRISDILLOOP	L111_1065	620406	209162.936793833	204312.769962361
1414	BRISDILLOOP	L111_1065	64845686	209249.65924352	204364.075835044
1415	BRISDILLOOP	L111_1065	4028278	209333.108807775	204419.250584135
1416	BRISDILLOOP	L111_1065	8779638	209423.548359649	204464.01452099
1417	BRISDILLOOP	L111_1065	58849142	209495.480787485	204528.917545622
1418	BRISDILLOOP	L111_1065	11663222	209559.458716417	204606.515689989
1419	BRISDILLOOP	L111_1065	39974774	209624.783011301	204681.623553883
1420	BRISDILLOOP	L111_1065	3012470	209691.644060355	204755.98205018
1421	BRISDILLOOP	L111_1065	10286966	209740.582648909	204843.12255795
1422	BRISDILLOOP	L111_1065	61667190	209824.589717037	204870.6159592
1423	BRISDILLOOP	L111_1065	36501366	209925.459458518	204873.6039796
1424	KLEIN  WILBOEREBEEK	L107_629	16986326	171793.036399998	212738.2535
1425	KLEIN  WILBOEREBEEK	L107_629	25899222	171788.873421198	212832.433632943
1426	KLEIN  WILBOEREBEEK	L107_629	10694870	171793.988480309	212927.302990467
1427	KLEIN  WILBOEREBEEK	L107_629	42610902	171859.188518263	212982.819648069
1428	LOEIJENS NEETJE	L208_618	56090158	199627.883900002	219975.463500001
1429	LOEIJENS NEETJE	L208_618	54713902	199727.106177088	219975.017349321
1430	LOEIJENS NEETJE	L208_618	48422446	199826.292215557	219975.779761224
1431	LOEIJENS NEETJE	L208_618	26402350	199919.178290523	220007.868338199
1432	LOEIJENS NEETJE	L208_618	11197998	200007.138488781	220053.766921588
1433	LOEIJENS NEETJE	L208_618	45801006	200096.460597852	220096.972624326
1434	LOEIJENS NEETJE	L208_618	3792430	200186.086986234	220139.540738217
1435	LOEIJENS NEETJE	L208_618	13610542	200275.538007054	220182.479848615
1436	LOEIJENS NEETJE	L208_618	35630638	200365.105882834	220225.174537094
1437	LOEIJENS NEETJE	L208_618	42839598	200894.828900002	220538.991999999
1438	LOEIJENS NEETJE	L208_618	55422510	200962.607372858	220511.350977502
1439	LOEIJENS NEETJE	L208_618	23178798	201036.877427385	220578.812257109
1440	LOEIJENS NEETJE	L208_618	57781806	201127.388669916	220617.822769915
1441	LOEIJENS NEETJE	L208_618	47398446	201201.342882284	220674.710313296
1442	LOEIJENS NEETJE	L208_618	31505966	201253.263568365	220761.177781432
1443	LOEIJENS NEETJE	L208_618	28360238	201304.201922926	220848.435348073
1444	LOEIJENS NEETJE	L208_618	33340974	201376.924545131	220907.500724455
1445	LOEIJENS NEETJE	L208_618	20758062	201473.796123361	220936.172933038
1446	LOEIJENS NEETJE	L208_618	9748014	201572.130828245	220956.764614976
1447	LOEIJENS NEETJE	L208_618	25476654	201672.966417292	220950.365595079
1448	LOEIJENS NEETJE	L208_618	9027118	201773.949288002	220947.102564176
1449	LOEIJENS NEETJE	L208_618	37338670	201872.907212741	220928.620456154
1450	LOEIJENS NEETJE	L208_618	11124270	201979.025399998	221130.613000002
1451	LOEIJENS NEETJE	L208_618	51887662	202005.19750452	221217.218587557
1452	LOEIJENS NEETJE	L208_618	66567726	202026.976680779	221305.281967381
1453	LOEIJENS NEETJE	L208_618	7847470	202048.58756649	221393.395241397
1454	DESSELSE NEET	L111_717	9014518	201210.087899998	216426.986000001
1455	DESSELSE NEET	L111_717	11947254	201295.625529889	216463.880181854
1456	DESSELSE NEET	L111_717	59370742	202244.843900003	217089.759
1457	DESSELSE NEET	L111_717	59308150	202343.913108461	217063.242569383
1458	DESSELSE NEET	L111_717	2685046	202424.075235715	217095.364801743
1459	ZWARTEBEEK	L208_818	8976594	219906.516400002	198739.059
1460	ZWARTEBEEK	L208_818	58521810	219982.58627232	198799.810851918
1461	ZWARTEBEEK	L208_818	18675922	220057.356059908	198860.987678766
1462	ZWARTEBEEK	L208_818	41220306	220133.312771349	198919.53981191
1463	ZILTBEKE	L208_205	33137345	81524.8589000031	212975.1818
1464	ZILTBEKE	L208_205	434881	81436.766184152	212954.770119679
1465	ZILTBEKE	L208_205	7393985	81348.7523694956	212934.032182725
1466	ZILTBEKE	L208_205	2151105	81260.4331553808	212914.61974977
1467	ZILTBEKE	L208_205	48288449	81172.1545375266	212895.024165087
1468	LAAKBEEK	L111_1052	63526358	183726.2544	213416.778999999
1469	LAAKBEEK	L111_1052	59692502	183641.876262606	213476.860326889
1470	LAAKBEEK	L111_1052	26662358	183541.484058231	213506.193416149
1471	LAAKBEEK	L111_1052	1496534	183457.362574092	213567.304405126
1472	LAAKBEEK	L111_1052	59168214	183366.212257406	213618.052719579
1473	LAAKBEEK	L111_1052	32495062	183268.362963294	213654.834955025
1474	STIEMER	L208_807	16128562	228892.843400002	185548.300000001
1475	STIEMER	L208_807	7477810	228927.505081087	185642.587100664
1476	STIEMER	L208_807	38935090	228956.881699577	185738.630849199
1477	STIEMER	L208_807	6827474	228986.579041422	185834.587321339
1478	STIEMER	L208_807	51916242	229015.564758421	185930.764213849
1479	STIEMER	L208_807	58207698	229094.021066713	185993.222579524
1480	STIEMER	L208_807	52178386	229072.210226203	186080.178940114
1481	STIEMER	L208_807	43789778	229126.328421041	186161.207276998
1482	STIEMER	L208_807	4206034	229192.99475886	186233.99847821
1483	STIEMER	L208_807	6303186	229280.908981695	186281.037254483
1484	STIEMER	L208_807	64302546	229320.550847591	186366.415074502
1485	STIEMER	L208_807	9776594	229387.452783957	186440.059647546
1486	STIEMER	L208_807	16657874	229456.793927058	186512.671978276
1487	STIEMER	L208_807	59649490	229525.770720059	186585.644309174
1488	STIEMER	L208_807	23473618	229611.992121856	186636.846458514
1489	STIEMER	L208_807	64630226	229699.119221508	186686.842299292
1490	STIEMER	L208_807	8007122	229789.808149209	186712.287371736
1491	STIEMER	L208_807	50998738	229886.034763031	186723.079154297
1492	STIEMER	L208_807	46591442	229943.025073081	186800.717292475
1493	STIEMER	L208_807	14085586	230035.843574014	186835.72225281
1494	STIEMER	L208_807	34958802	230118.36513105	186868.125877414
1495	STIEMER	L208_807	93650	230211.135072333	186888.390817851
1496	STIEMER	L208_807	9530834	230307.693704027	186913.327303303
1497	STIEMER	L208_807	1142226	230401.568026464	186948.84476269
1498	STIEMER	L208_807	2387410	230484.043366132	187004.657977254
1499	STIEMER	L208_807	36990418	230554.262107293	187075.459291241
1500	STIEMER	L208_807	53505490	230617.41166958	187153.129106524
1501	STIEMER	L208_807	58486226	230701.891207827	187206.217332031
1502	STIEMER	L208_807	13397458	230786.6679041	187258.768489238
1503	STIEMER	L208_807	38304306	227907.7359	184297.844999999
1504	STIEMER	L208_807	65567282	228001.771389422	184321.236443664
1505	STIEMER	L208_807	6847026	228093.503987942	184349.640461438
1506	STIEMER	L208_807	20740658	228165.519628066	184411.18342888
1507	STIEMER	L208_807	10254898	228207.629481775	184498.401643003
1508	STIEMER	L208_807	49314354	228258.833315856	184580.431043171
1509	STIEMER	L208_807	31488562	228275.844602221	184672.629352551
1510	STIEMER	L208_807	23099954	228325.38932273	184755.427391618
1511	STIEMER	L208_807	34159154	228381.939473803	184833.999953694
1512	STIEMER	L208_807	55130674	228473.105099096	184865.541493608
1513	STIEMER	L208_807	24721970	228562.303011422	184902.66628315
1514	MUNTLOOP	L111_1049	12224862	175410.064400002	236917.800500002
1515	MUNTLOOP	L111_1049	952670	175351.358711811	236847.309629006
1516	MUNTLOOP	L111_1049	37128542	175316.223300025	236754.06321066
1517	MUNTLOOP	L111_1049	49711454	175261.883003198	236671.21885725
1518	MUNTLOOP	L111_1049	40274270	175223.101262597	236581.018519883
1519	ZUTENDAALBEEK	L208_806	28727090	232311.9899	177182.467999998
1520	ZUTENDAALBEEK	L208_806	25581362	232247.519081832	177257.145066605
1521	ZUTENDAALBEEK	L208_806	21387058	232206.818632849	177351.961432573
1522	ZUTENDAALBEEK	L208_806	22697778	232156.657863749	177441.939465942
1523	ZUTENDAALBEEK	L208_806	45766450	232182.169918316	177542.231281519
1524	LAAKBEEK	L111_1052	46169558	183077.819899999	215612.372000001
1525	LAAKBEEK	L111_1052	54033878	183037.779993538	215701.577385801
1526	LAAKBEEK	L111_1052	42761686	183024.4430587	215799.308447517
1527	LAAKBEEK	L111_1052	5012950	182990.400911982	215889.116939989
1528	LAAKBEEK	L111_1052	20741590	182949.322875017	215978.498406946
1529	LAAKBEEK	L111_1052	6258134	182897.864710791	216057.845401102
1530	LAAKBEEK	L111_1052	14646742	182827.421196977	216125.271032383
1531	GROTE NETE	L107_708	61351798	207209.615400001	205523.401500002
1532	GROTE NETE	L107_708	41428854	207305.119374251	205522.349513238
1533	GROTE NETE	L107_708	23340918	207352.777305152	205603.314534034
1534	GROTE NETE	L107_708	51963766	207404.965628223	205651.566776444
1535	GROTE NETE	L107_708	3729270	207480.522419823	205708.697657425
1536	GROTE NETE	L107_708	34137974	207554.316234826	205710.780757492
1537	GROTE NETE	L107_708	59828086	207647.752763079	205740.128135749
1538	GROTE NETE	L107_708	64022390	207730.798386359	205759.983574332
1539	GROTE NETE	L107_708	35645302	207774.688503525	205813.330014762
1540	GROTE NETE	L107_708	39839606	207832.179218929	205840.921814281
1541	GROTE NETE	L107_708	25552758	207889.496544356	205849.646426354
1542	GROTE NETE	L107_708	12969846	207977.517474619	205841.561457711
1543	GROTE NETE	L107_708	34989942	208052.169164475	205861.520759636
1544	GROTE NETE	L107_708	39184246	208103.429240168	205869.661808793
1545	GROTE NETE	L107_708	18737014	208170.833390449	205908.806474505
1546	GROTE NETE	L107_708	22931318	208250.006325245	205906.710585686
1547	GROTE NETE	L107_708	15591286	208340.542689902	205916.597058796
1548	GROTE NETE	L107_708	63158134	208405.540708067	205941.072701591
1549	GROTE NETE	L107_708	8632182	208459.099177813	205993.568585818
1550	GROTE NETE	L107_708	40089462	208544.539126125	206020.265563452
1551	GROTE NETE	L107_708	61060982	208618.665526967	206028.213540305
1552	GROTE NETE	L107_708	9418614	208696.601586958	206086.127071682
1553	GROTE NETE	L107_708	58701686	208784.932544987	206107.011493901
1554	GROTE NETE	L107_708	67090294	208869.434759056	206127.091243786
1555	GROTE NETE	L107_708	58636150	208921.492043833	206140.95236946
1556	GROTE NETE	L107_708	4110198	209016.157772852	206116.526326495
1557	GROTE NETE	L107_708	57587574	209091.370381556	206155.210223696
1558	GROTE NETE	L107_708	17741686	209106.90319976	206228.693085572
1559	GROTE NETE	L107_708	53131126	209165.874899998	206298.154599309
1560	GROTE NETE	L107_708	19576694	209215.072308435	206280.897483984
1561	GROTE NETE	L107_708	44742518	209260.026771172	206234.779951303
1562	GROTE NETE	L107_708	65714038	209281.165342955	206283.16460869
1563	GROTE NETE	L107_708	4896630	209351.057915167	206265.833622087
1564	GROTE NETE	L107_708	28427126	209405.916857443	206303.320221315
1565	GROTE NETE	L107_708	1980278	209496.42834074	206289.801437964
1566	GROTE NETE	L107_708	21903222	209579.098725045	206274.568420228
1567	GROTE NETE	L107_708	17708918	209634.105983133	206264.62121406
1568	GROTE NETE	L107_708	931702	209673.694299028	206272.408670992
1569	GROTE NETE	L107_708	52511606	209703.324269937	206332.114715725
1570	GROTE NETE	L107_708	44122998	209759.153141512	206361.809
1571	GROTE NETE	L107_708	29442934	209839.217015162	206366.046575709
1572	GROTE NETE	L107_708	63914870	209934.578119987	206367.820504026
1573	GROTE NETE	L107_708	34554742	210029.853259649	206391.351444302
1574	GROTE NETE	L107_708	61817718	210075.210089537	206345.518916204
1575	GROTE NETE	L107_708	3097462	210170.420756248	206329.960123773
1576	GROTE NETE	L107_708	42153846	210252.338769327	206281.283667599
1577	GROTE NETE	L107_708	46348150	210312.003522979	206290.335972262
1578	GROTE NETE	L107_708	27473782	210409.324549517	206275.266477876
1579	GROTE NETE	L107_708	51537526	210477.274211155	206243.600622679
1580	GROTE NETE	L107_708	30566006	210539.084372955	206218.881556833
1581	GROTE NETE	L107_708	42100342	210590.1099292	206155.410865499
1582	GROTE NETE	L107_708	46294646	210632.860028234	206079.583477224
1583	GROTE NETE	L107_708	157302	210667.030431509	206049.541291915
1584	GROTE NETE	L107_708	58091126	210716.858900003	205993.756597877
1585	GROTE NETE	L107_708	53896822	210776.516294602	205974.480536063
1586	GROTE NETE	L107_708	26633846	210826.462392474	205914.544699686
1587	GROTE NETE	L107_708	42362486	210900.113526562	205881.041733493
1588	GROTE NETE	L107_708	60319350	210985.883275879	205908.308292486
1589	GROTE NETE	L107_708	64513654	211049.386001465	205890.136869823
1590	GROTE NETE	L107_708	34104950	211129.760826352	205877.355
1591	GROTE NETE	L107_708	55076470	211201.668500771	205911.894577858
1592	GROTE NETE	L107_708	43279990	211291.295514666	205941.633397014
1593	GROTE NETE	L107_708	44328566	211363.449768589	205916.011840574
1594	GROTE NETE	L107_708	24405622	211439.963231118	205931.499802793
1595	GROTE NETE	L107_708	34580086	211502.983022696	205970.859674157
1596	GROTE NETE	L107_708	5219958	211586.495922098	205987.63228943
1597	GROTE NETE	L107_708	54503030	211647.644946781	205978.895568179
1598	GROTE NETE	L107_708	41920118	211686.185272094	206011.860461293
1599	GROTE NETE	L107_708	42706550	211760.456337287	205984.901783167
1600	GROTE NETE	L107_708	763510	211853.21460326	205980.816389118
1601	GROTE NETE	L107_708	15443574	211929.553127223	205974.767454333
1602	GROTE NETE	L107_708	3057270	212018.092602624	205957.955808619
1603	GROTE NETE	L107_708	24028790	212080.901213943	205951.239445252
1604	GROTE NETE	L107_708	8300150	212164.084961642	205923.816959842
1605	GROTE NETE	L107_708	4105846	212218.40449679	205926.883474932
1606	GROTE NETE	L107_708	42641014	212270.356789114	205886.610828812
1607	GROTE NETE	L107_708	30058102	212317.346776552	205855.18625247
1608	GROTE NETE	L107_708	35300982	212404.68509181	205806.490810935
1609	GROTE NETE	L107_708	27108982	212470.424411003	205752.38376258
1610	GROTE NETE	L107_708	37029494	212566.95711246	205727.599208836
1611	GROTE NETE	L107_708	6620790	212622.816573079	205749.715836649
1612	GROTE NETE	L107_708	61146742	212704.704872882	205777.786560508
1613	GROTE NETE	L107_708	5834358	212790.392798168	205787.094502112
1614	GROTE NETE	L107_708	60360310	212848.419434073	205773.944072387
1615	GROTE NETE	L107_708	4654710	212931.887977593	205806.719431524
1616	GROTE NETE	L107_708	33293942	213006.586302636	205822.244844719
1617	GROTE NETE	L107_708	12322422	213084.93387561	205827.216882719
1618	GROTE NETE	L107_708	57411190	213159.363677225	205812.105236611
1619	KLEINE NETE	VL11_127	59934678	183114.562899999	208333.783500001
1620	KLEINE NETE	VL11_127	29525974	183195.530108854	208307.822346983
1621	KLEINE NETE	VL11_127	8554454	183276.47274485	208281.78505451
1622	MOLSE NETE	VL11_128	60502518	197665.727899998	206977.138999999
1623	MOLSE NETE	VL11_128	63648246	197709.489289936	206928.027606219
1624	MOLSE NETE	VL11_128	61551094	197793.080042904	206961.72807757
1625	MOLSE NETE	VL11_128	8073718	197847.889277656	206940.02183686
1626	MOLSE NETE	VL11_128	36123126	197907.993759473	206962.817955218
1627	MOLSE NETE	VL11_128	10957302	197991.312347454	206966.107867807
1628	MOLSE NETE	VL11_128	8860150	198074.075110395	206984.849261616
1629	MOLSE NETE	VL11_128	65731062	198159.482786801	206947.391084235
1630	MOLSE NETE	VL11_128	19593718	198245.595745192	206992.927510626
1631	MOLSE NETE	VL11_128	12253686	198321.063064162	207037.961701765
1632	MOLSE NETE	VL11_128	29555190	198344.793226835	207116.038542732
1633	MOLSE NETE	VL11_128	42203638	198759.946900003	207127.741500001
1634	MOLSE NETE	VL11_128	48495094	198846.42471819	207110.238832661
1635	MOLSE NETE	VL11_128	37485046	198933.508977518	207115.283723074
1636	MOLSE NETE	VL11_128	3930614	198982.590787003	207071.829426217
1637	MOLSE NETE	VL11_128	45873654	199039.361390546	207084.152230164
1638	MOLSE NETE	VL11_128	4979190	199115.396415693	207104.706276225
1639	MOLSE NETE	VL11_128	59505142	199143.642071049	207074.055498362
1640	MARK	VL11_145	4275614	179455.587200001	231899.231899999
1641	MARK	VL11_145	32325022	179492.231310022	231847.973853119
1642	MARK	VL11_145	57752990	179458.687708289	231764.612182774
1643	MARK	VL11_145	5062046	179501.712147778	231712.486857281
1644	MARK	VL11_145	48840094	179522.279220965	231637.511919357
1645	MARK	VL11_145	65617310	179481.857245268	231588.515567913
1646	MARK	VL11_145	60112286	179413.131364321	231528.194018685
1647	MARK	VL11_145	17120670	179370.871554277	231451.067913257
1648	MARK	VL11_145	44776862	179330.591671242	231376.008288297
