sample_id	segment_id	type	river_name	sac	catchment_area	wl_code	grts_ranking	sample	x	y
60853750_3260	1392	35	GROTE NETE	1	2	VL11_123	60853750	0	199705.560582543	203340.265332075
60937714_3260	287	35	MAAS	1	2	VL11_203	60937714	0	247562.122928871	183145.364441503
60997494_3260	1746	35	ASBEEK	1	2	L111_1065	60997494	0	205744.267465183	204294.297890649
61060982_3260	1551	35	GROTE NETE	1	2	L107_708	61060982	0	208618.665526967	206028.213540305
61146742_3260	1612	35	GROTE NETE	1	2	L107_708	61146742	0	212704.704872882	205777.786560508
61174034_3260	1159	35	DOMMEL	1	2	VL05_136	61174034	0	224526.083400004	212990.604499999
61196786_3260	1860	35	MAAS	1	2	VL11_203	61196786	0	245475.115390622	179414.641147019
61216630_3260	1770	35	ASBEEK	1	2	L111_1065	61216630	0	207615.024773034	203961.24112334
61224082_3260	520	35	ITTERBEEK	1	2	L111_1088	61224082	0	242399.900098422	202920.430162166
61302098_3260	218	35	MAAS	1	2	VL11_203	61302098	0	246540.153901289	186430.066562916
61351798_3260	1531	35	GROTE NETE	1	2	L107_708	61351798	0	207209.615400001	205523.401500002
61391378_3260	444	35	WARMBEEK	1	2	VL05_147	61391378	0	228456.147585702	217983.017280646
61511542_3260	1762	35	ASBEEK	1	2	L111_1065	61511542	0	207110.223426421	204197.435942619
61551094_3260	1624	35	MOLSE NETE	1	2	VL11_128	61551094	0	197793.080042904	206961.72807757
61653682_3260	962	35	VOER	1	2	L107_891	61653682	0	250690.846854354	161218.302254322
61666450_3260	527	35	ITTERBEEK	1	2	L111_1088	61666450	0	241772.272203132	202808.425352262
61667190_3260	1422	35	BRISDILLOOP	1	2	L111_1065	61667190	0	209824.589717037	204870.6159592
61671222_3260	1340	35	VARENDONKSE BEEK	1	2	L107_695	61671222	0	189997.11816028	196552.373193499
61698322_3260	1052	35	DOMMEL	1	2	VL05_136	61698322	0	224508.333960826	213408.405170887
61713170_3260	927	35	DOMMEL	1	2	VL05_136	61713170	0	224809.625592278	209800.946511744
61778258_3260	150	35	MAAS	1	2	VL11_203	61778258	0	247899.548024565	191955.747855942
61817718_3260	1574	35	GROTE NETE	1	2	L107_708	61817718	0	210075.210089537	206345.518916204
61939986_3260	915	35	DOMMEL	1	2	VL05_136	61939986	0	224693.845287838	210839.359658015
61995346_3260	135	35	MAAS	1	2	VL11_203	61995346	0	247814.917813498	193111.371404418
61996918_3260	1737	35	ASBEEK	1	2	L111_1065	61996918	0	204927.474467292	204424.439834377
62076338_3260	340	35	BERWIJN	1	2	VL05_134	62076338	0	244527.260822514	161330.95104533
62161314_3260	984	35	MAAS	1	2	VL11_203	62161314	0	251584.20778347	200747.601010119
62179062_3260	627	35	KLEINE NETE	1	2	VL11_127	62179062	0	186767.054237465	209786.619167295
62268178_3260	488	35	BOLLISENBEEK	1	2	L107_854	62268178	0	222996.318116674	204310.028964519
62288146_3260	1162	35	DOMMEL	1	2	VL05_136	62288146	0	224431.851392958	212759.557132954
62314706_3260	467	35	BOLLISENBEEK	1	2	L107_854	62314706	0	222226.397034913	199650.062639263
62349586_3260	906	35	DOMMEL	1	2	VL05_136	62349586	0	224563.588417061	211719.015859369
62447090_3260	233	35	MAAS	1	2	VL11_203	62447090	0	245658.212320052	185353.919066961
62457654_3260	1346	35	VARENDONKSE BEEK	1	2	L107_695	62457654	0	190299.444203376	196200.010102005
62560118_3260	1760	35	ASBEEK	1	2	L111_1065	62560118	0	206932.23903242	204155.727265676
62667090_3260	139	35	MAAS	1	2	VL11_203	62667090	0	247593.619767709	192778.81999979
62826834_3260	151	35	MAAS	1	2	VL11_203	62826834	0	247997.599934526	191936.473887104
62873010_3260	1036	35	VOER	1	2	L107_891	62873010	0	249746.264849757	161627.76275668
62898038_3260	830	35	HANSKENSELSLOOP	1	2	L107_710	62898038	0	206314.433899999	204699.508000001
62905842_3260	234	35	MAAS	1	2	VL11_203	62905842	0	245598.152086768	185274.71156387
63015666_3260	1821	35	MAAS	1	2	VL11_203	63015666	0	243393.804731562	177563.088513079
63126002_3260	1850	35	MAAS	1	2	VL11_203	63126002	0	245167.76860006	178506.789503144
63158134_3260	1548	35	GROTE NETE	1	2	L107_708	63158134	0	208405.540708067	205941.072701591
63191538_3260	1843	35	MAAS	1	2	VL11_203	63191538	0	244533.571328906	178524.215779986
63212978_3260	15	35	VOER	1	2	L107_891	63212978	0	247462.806338467	162068.322630655
63250706_3260	918	35	DOMMEL	1	2	VL05_136	63250706	0	224648.823430606	210550.762485879
63344438_3260	1334	35	VARENDONKSE BEEK	1	2	L107_695	63344438	0	189697.891662715	197036.116422264
63370386_3260	531	35	ITTERBEEK	1	2	L111_1088	63370386	0	241420.303383305	202762.348168777
63426038_3260	1384	35	GROTE NETE	1	2	VL11_123	63426038	0	199092.01657828	203632.030081076
63462930_3260	426	35	WARMBEEK	1	2	VL05_147	63462930	0	228564.077648294	213936.411560718
63482642_3260	923	35	DOMMEL	1	2	VL05_136	63482642	0	224836.855779942	210137.007515347
63526358_3260	1468	35	LAAKBEEK	1	2	L111_1052	63526358	0	183726.2544	213416.778999999
63527602_3260	326	35	BERWIJN	1	2	VL05_134	63527602	0	243403.653126383	161155.797102053
63647218_3260	244	35	MAAS	1	2	VL11_203	63647218	0	245001.898274669	184477.850156784
63648246_3260	1623	35	MOLSE NETE	1	2	VL11_128	63648246	0	197709.489289936	206928.027606219
63672658_3260	178	35	MAAS	1	2	VL11_203	63672658	0	248090.390188477	189817.017798751
63684470_3260	1753	35	ASBEEK	1	2	L111_1065	63684470	0	206324.547503092	204260.795284972
63817462_3260	623	35	KLEINE NETE	1	2	VL11_127	63817462	0	186372.978299586	209764.101
63831926_3260	1741	35	ASBEEK	1	2	L111_1065	63831926	0	205261.649842526	204347.495443956
63883538_3260	1112	35	DOMMEL	1	2	VL05_136	63883538	0	223676.732464218	217582.131826997
63911346_3260	338	35	BERWIJN	1	2	VL05_134	63911346	0	244340.223690303	161332.506641831
63914870_3260	1572	35	GROTE NETE	1	2	L107_708	63914870	0	209934.578119987	206367.820504026
63932278_3260	1406	35	BRISDILLOOP	1	2	L111_1065	63932278	0	208656.405488511	203906.429523908
64022390_3260	1538	35	GROTE NETE	1	2	L107_708	64022390	0	207730.798386359	205759.983574332
64051890_3260	328	35	BERWIJN	1	2	VL05_134	64051890	0	243546.503861951	161029.225766527
64055778_3260	978	35	MAAS	1	2	VL11_203	64055778	0	253595.469383211	204605.076673983
64184594_3260	909	35	DOMMEL	1	2	VL05_136	64184594	0	224629.662286355	211429.209302127
64341234_3260	1794	35	MAAS	1	2	VL11_203	64341234	0	242253.453000002	175272.969000001
64376306_3260	311	35	MAAS	1	2	VL11_203	64376306	0	245614.917400002	183669.987500001
64392274_3260	998	35	MAAS	1	2	VL11_203	64392274	0	250838.212010644	201596.500184415
64508778_3260	1097	35	DOMMEL	1	2	VL05_136	64508778	0	224277.756460056	218862.890594
64513654_3260	1589	35	GROTE NETE	1	2	L107_708	64513654	0	211049.386001465	205890.136869823
64542194_3260	283	35	MAAS	1	2	VL11_203	64542194	0	247655.959887609	183519.71756848
64638454_3260	1396	35	GROTE NETE	1	2	VL11_123	64638454	0	200053.465464392	203224.071402296
64648018_3260	514	35	ITTERBEEK	1	2	L111_1088	64648018	0	239990.830661571	202110.576154482
64785842_3260	17	35	VOER	1	2	L107_891	64785842	0	247641.145590585	161998.155857102
64791890_3260	205	35	MAAS	1	2	VL11_203	64791890	0	247298.13425075	187426.816262901
64838418_3260	902	35	DOMMEL	1	2	VL05_136	64838418	0	224588.522718474	207708.123696391
64845686_3260	1414	35	BRISDILLOOP	1	2	L111_1065	64845686	0	209249.65924352	204364.075835044
64916562_3260	994	35	MAAS	1	2	VL11_203	64916562	0	250811.126009877	201201.151932585
64993142_3260	1277	35	KLEINE HOOFDGRACHT	1	2	L111_707	64993142	0	208681.164566328	206268.526999999
65104354_3260	979	35	MAAS	1	2	VL11_203	65104354	0	253687.337036524	204637.102371862
65119190_3260	537	35	KLEINE NETE	1	2	VL11_127	65119190	0	180699.973340597	208666.214594326
65168530_3260	416	35	SOERBEEK	1	2	L107_869	65168530	0	239582.962780434	206185.954458685
65242998_3260	1404	35	BRISDILLOOP	1	2	L111_1065	65242998	0	208532.525899999	203748.206
65337842_3260	1833	35	MAAS	1	2	VL11_203	65337842	0	243643.096277709	178651.746543907
65379830_3260	1401	35	GROTE NETE	1	2	VL11_123	65379830	0	200486.855585874	203145.927974666
65429778_3260	903	35	DOMMEL	1	2	VL05_136	65429778	0	224660.724399999	211946.386999998
65534450_3260	1826	35	MAAS	1	2	VL11_203	65534450	0	243382.673793795	178059.197644186
65590418_3260	534	35	ITTERBEEK	1	2	L111_1088	65590418	0	241130.399134451	202764.948437047
65617310_3260	1645	35	MARK	1	2	VL11_145	65617310	0	179481.857245268	231588.515567913
65621426_3260	1022	35	VOER	1	2	L107_891	65621426	0	248705.818152502	161780.785115543
65628498_3260	157	35	MAAS	1	2	VL11_203	65628498	0	248532.1160733	191680.73664418
65714038_3260	1562	35	GROTE NETE	1	2	L107_708	65714038	0	209281.165342955	206283.16460869
65721490_3260	511	35	ITTERBEEK	1	2	L111_1088	65721490	0	240184.212464021	202334.252598145
65731062_3260	1629	35	MOLSE NETE	1	2	VL11_128	65731062	0	198159.482786801	206947.391084235
65767158_3260	632	35	KLEINE NETE	1	2	VL11_127	65767158	0	187208.774937457	209987.957545457
65768178_3260	1816	35	MAAS	1	2	VL11_203	65768178	0	243276.58884788	177081.498469681
65768882_3260	21	35	VOER	1	2	L107_891	65768882	0	248029.463200807	161916.835763275
65792338_3260	175	35	MAAS	1	2	VL11_203	65792338	0	248160.981592048	190108.040803237
65914614_3260	621	35	KLEINE NETE	1	2	VL11_127	65914614	0	186196.327776653	209679.981101214
65952434_3260	333	35	BERWIJN	1	2	VL05_134	65952434	0	243933.233996519	161119.141670388
65955154_3260	214	35	MAAS	1	2	VL11_203	65955154	0	246877.474115557	186636.810144026
66009586_3260	1846	35	MAAS	1	2	VL11_203	66009586	0	244806.383724572	178411.824756292
66058514_3260	104	35	DOMMEL	1	2	VL05_136	66058514	0	223140.851241822	216153.769713341
66189586_3260	99	35	DOMMEL	1	2	VL05_136	66189586	0	223178.053900003	216010.7555
66215410_3260	269	35	MAAS	1	2	VL11_203	66215410	0	246643.745849651	184325.064804053
66303958_3260	617	35	KLEINE NETE	1	2	VL11_127	66303958	0	185845.556819449	209549.405534813
66359634_3260	182	35	MAAS	1	2	VL11_203	66359634	0	248100.471403007	189419.166301341
66404370_3260	1153	35	WARMBEEK	1	2	L107_858	66404370	0	228897.014636575	209712.845031534
66511186_3260	203	35	MAAS	1	2	VL11_203	66511186	0	247389.496136229	187604.541418325
66579986_3260	866	35	WARMBEEK	1	2	L107_858	66579986	0	228718.204293496	211301.963877107
66599250_3260	140	35	MAAS	1	2	VL11_203	66599250	0	247545.593528761	192692.253207049
66735926_3260	1325	35	VARENDONKSE BEEK	1	2	L107_695	66735926	0	188887.581605148	197120.034039249
66816482_3260	973	35	MAAS	1	2	VL11_203	66816482	0	253291.039632975	204239.521105213
66817458_3260	19	35	VOER	1	2	L107_891	66817458	0	247833.619821595	161949.199660773
66861394_3260	138	35	MAAS	1	2	VL11_203	66861394	0	247651.904594327	192859.721075579
66997682_3260	1024	35	VOER	1	2	L107_891	66997682	0	248900.549737715	161803.573253445
67057074_3260	339	35	BERWIJN	1	2	VL05_134	67057074	0	244433.821376167	161362.09495443
67069266_3260	216	35	MAAS	1	2	VL11_203	67069266	0	246722.021903635	186512.394848812
67090294_3260	1554	35	GROTE NETE	1	2	L107_708	67090294	0	208869.434759056	206127.091243786
67100146_3260	235	35	MAAS	1	2	VL11_203	67100146	0	245542.671704863	185192.028653487
93650_3260	1495	35	STIEMER	2	1	L208_807	93650	1	230211.135072333	186888.390817851
131970_3260	31	35	VOER	2	1	L208_820	131970	1	252091.152004789	160123.85765789
351794_3260	772	35	KAATSBEEK	2	1	L208_807	351794	1	228295.3842669	179644.326548715
408694_3260	1210	35	SCHEPPELIJKE NETE	2	1	L208_609	408694	1	208897.079606926	211415.040540217
434881_3260	1464	35	ZILTBEKE	2	1	L208_205	434881	1	81436.766184152	212954.770119679
470034_3260	683	35	REPPELERBEEK	2	1	L208_824	470034	1	232425.582708261	206377.987888228
1031262_3260	1886	35	GOUWBERGSE LOOP	2	1	L208_648	1031262	1	181736.085126753	241488.416533989
1142226_3260	1497	35	STIEMER	2	1	L208_807	1142226	1	230401.568026464	186948.84476269
1372353_3260	1358	35	EDE	2	1	L208_218	1372353	1	86343.0969761004	208726.13396561
1618386_3260	593	35	STIEMER	2	1	L208_807	1618386	1	231009.173900001	187439.164999999
1704146_3260	73	35	DOMMEL	2	1	L208_830	1704146	1	225718.560459905	199456.818670828
1729430_3260	1047	35	HOFBEEK	2	1	L208_633	1729430	1	164179.108400002	217157.396000002
2151105_3260	1466	35	ZILTBEKE	2	1	L208_205	2151105	1	81260.4331553808	212914.61974977
2387410_3260	1498	35	STIEMER	2	1	L208_807	2387410	0	230484.043366132	187004.657977254
3020754_3260	637	35	GIELISBEEK	2	1	L208_824	3020754	0	227986.31202577	198692.443573564
3048322_3260	24	35	VOER	2	1	L208_820	3048322	0	251834.149274777	160681.428074532
3792430_3260	1434	35	LOEIJENS NEETJE	2	1	L208_618	3792430	0	200186.086986234	220139.540738217
3832950_3260	1224	35	SCHEPPELIJKE NETE	2	1	L208_609	3832950	0	209878.466284361	212029.250794239
4055250_3260	63	35	DOMMEL	2	1	L208_830	4055250	0	226051.391384308	200386.407400861
4206034_3260	1482	35	STIEMER	2	1	L208_807	4206034	0	229192.99475886	186233.99847821
4424578_3260	22	35	VOER	2	1	L208_820	4424578	0	251794.780199997	160861.484000001
4478366_3260	760	35	MERKSKE	2	1	L208_644	4478366	0	184681.909789334	233889.362089975
4930678_3260	1204	35	SCHEPPELIJKE NETE	2	1	L208_609	4930678	0	208781.09807891	210899.790094253
4976833_3260	1356	35	EDE	2	1	L208_218	4976833	0	86210.8621689085	208874.222180044
5833822_3260	1887	35	GOUWBERGSE LOOP	2	1	L208_648	5833822	0	181834.396486478	241469.690855361
5951681_3260	1367	35	EDE	2	1	L208_218	5951681	0	86719.2209818883	208009.479745915
6303186_3260	1483	35	STIEMER	2	1	L208_807	6303186	0	229280.908981695	186281.037254483
6534162_3260	1229	35	WARMBEEK	2	1	L208_828	6534162	0	228660.041369547	205256.735192441
6827474_3260	1477	35	STIEMER	2	1	L208_807	6827474	0	228986.579041422	185834.587321339
6847026_3260	1505	35	STIEMER	2	1	L208_807	6847026	0	228093.503987942	184349.640461438
6954258_3260	886	35	HOLVENLOOP	2	1	L208_830	6954258	0	220669.209960095	210904.013101552
7257182_3260	1880	35	GOUWBERGSE LOOP	2	1	L208_648	7257182	0	181372.694468071	241834.625518222
7320594_3260	1231	35	WARMBEEK	2	1	L208_828	7320594	0	228556.906924366	205096.86044033
7393985_3260	1465	35	ZILTBEKE	2	1	L208_205	7393985	0	81348.7523694956	212934.032182725
7477810_3260	1475	35	STIEMER	2	1	L208_807	7477810	0	228927.505081087	185642.587100664
7725266_3260	62	35	DOMMEL	2	1	L208_830	7725266	0	226107.370782553	200468.809304105
7731154_3260	654	35	GIELISBEEK	2	1	L208_824	7731154	0	227708.704350233	200218.411629162
7844882_3260	1232	35	WARMBEEK	2	1	L208_828	7844882	0	228520.19511723	205014.216971211
7847470_3260	1453	35	LOEIJENS NEETJE	2	1	L208_618	7847470	0	202048.58756649	221393.395241397
8007122_3260	1490	35	STIEMER	2	1	L208_807	8007122	0	229789.808149209	186712.287371736
8122561_3260	1354	35	EDE	2	1	L208_218	8122561	0	86064.4988350814	208988.446317058
8436830_3260	1877	35	GOUWBERGSE LOOP	2	1	L208_648	8436830	0	181247.855573902	242091.881611365
8453238_3260	1214	35	SCHEPPELIJKE NETE	2	1	L208_609	8453238	0	209256.883360585	211572.591047629
8471766_3260	1661	35	BOSHOVENLOOP	2	1	L208_623	8471766	0	177428.165992277	213375.969980457
8674866_3260	778	35	KAATSBEEK	2	1	L208_807	8674866	0	228690.497583429	179192.705373644
8704193_3260	1379	35	EDE	2	1	L208_218	8704193	0	87516.6702366561	207423.822843669
8845330_3260	686	35	REPPELERBEEK	2	1	L208_824	8845330	0	232172.732817633	206237.798112683
8900726_3260	673	35	ACHTERSTE NEET	2	1	L208_618	8900726	0	203085.939496475	213802.233973139
9027118_3260	1448	35	LOEIJENS NEETJE	2	1	L208_618	9027118	0	201773.949288002	220947.102564176
9075830_3260	1222	35	SCHEPPELIJKE NETE	2	1	L208_609	9075830	0	209726.53468172	211958.11578352
9455318_3260	49	35	VENLOOP	2	1	L208_623	9455318	0	169633.616899997	209293.465500001
9530834_3260	1496	35	STIEMER	2	1	L208_807	9530834	0	230307.693704027	186913.327303303
9748014_3260	1446	35	LOEIJENS NEETJE	2	1	L208_618	9748014	0	201572.130828245	220956.764614976
9776594_3260	1485	35	STIEMER	2	1	L208_807	9776594	0	229387.452783957	186440.059647546
10254898_3260	1507	35	STIEMER	2	1	L208_807	10254898	0	228207.629481775	184498.401643003
10420434_3260	70	35	DOMMEL	2	1	L208_830	10420434	0	225755.064139814	199754.471238511
10499090_3260	1228	35	WARMBEEK	2	1	L208_828	10499090	0	228712.359437041	205333.586495334
10788086_3260	658	35	KLEIN NEETJE	2	1	L208_618	10788086	0	199644.080226316	218126.946103257
10835922_3260	642	35	GIELISBEEK	2	1	L208_824	10835922	0	227454.654727996	199592.441399312
11124270_3260	1450	35	LOEIJENS NEETJE	2	1	L208_618	11124270	0	201979.025399998	221130.613000002
11194561_3260	1366	35	EDE	2	1	L208_218	11194561	0	86645.5378699993	208072.818870059
11197998_3260	1432	35	LOEIJENS NEETJE	2	1	L208_618	11197998	0	200007.138488781	220053.766921588
11272862_3260	1126	35	KOEISCHOTSE LOOP	2	1	L208_623	11272862	0	178050.62629046	220936.64996679
11419858_3260	84	35	DOMMEL	2	1	L208_830	11419858	0	225621.594229224	198387.195300184
11784310_3260	670	35	ACHTERSTE NEET	2	1	L208_618	11784310	0	202788.459009463	213758.495860375
12332590_3260	665	35	KLEIN NEETJE	2	1	L208_618	12332590	0	200865.471733515	219173.412435531
12401110_3260	1665	35	BOSHOVENLOOP	2	1	L208_623	12401110	0	177762.773413239	213262.458372342
12459282_3260	890	35	HOLVENLOOP	2	1	L208_830	12459282	0	220319.855269417	210735.794963652
12565598_3260	1884	35	GOUWBERGSE LOOP	2	1	L208_648	12565598	0	181549.428413136	241552.966486786
12666070_3260	1662	35	BOSHOVENLOOP	2	1	L208_623	12666070	0	177522.455160342	213408.677297718
13131314_3260	777	35	KAATSBEEK	2	1	L208_807	13131314	0	228617.501645647	179257.085555715
13370014_3260	1127	35	KOEISCHOTSE LOOP	2	1	L208_623	13370014	0	178095.006860092	221031.681383032
13397458_3260	1502	35	STIEMER	2	1	L208_807	13397458	0	230786.6679041	187258.768489238
13610542_3260	1435	35	LOEIJENS NEETJE	2	1	L208_618	13610542	0	200275.538007054	220182.479848615
13947073_3260	1378	35	EDE	2	1	L208_218	13947073	0	87447.9669242409	207454.284929104
14085586_3260	1493	35	STIEMER	2	1	L208_807	14085586	0	230035.843574014	186835.72225281
14174793_3260	1382	35	EDE	2	1	L208_218	14174793	0	87644.6709094029	207174.793197452
14274678_3260	667	35	ACHTERSTE NEET	2	1	L208_618	14274678	0	202503.749413047	213674.613800456
14667969_3260	1371	35	EDE	2	1	L208_218	14667969	0	86938.733123226	207678.343213219
15275422_3260	767	35	MERKSKE	2	1	L208_644	15275422	0	185360.332364166	234072.699684792
15342866_3260	887	35	HOLVENLOOP	2	1	L208_830	15342866	0	220576.339132529	210873.74832794
15490610_3260	775	35	KAATSBEEK	2	1	L208_807	15490610	0	228506.522167761	179426.523868096
15631234_3260	25	35	VOER	2	1	L208_820	15631234	0	251896.557336837	160616.745374111
16128562_3260	1474	35	STIEMER	2	1	L208_807	16128562	0	228892.843400002	185548.300000001
16415862_3260	1223	35	SCHEPPELIJKE NETE	2	1	L208_609	16415862	0	209822.605887228	211978.482024902
16437441_3260	1368	35	EDE	2	1	L208_218	16437441	0	86777.7311962044	207928.24935533
16657874_3260	1486	35	STIEMER	2	1	L208_807	16657874	0	229456.793927058	186512.671978276
16680086_3260	48	35	VENLOOP	2	1	L208_623	16680086	0	169352.7029	209314.881499998
17031186_3260	398	35	WARMBEEK	2	1	L208_828	17031186	0	229156.350400001	208150.107000001
17282066_3260	1233	35	WARMBEEK	2	1	L208_828	17282066	0	228486.611178148	204941.22451622
17354945_3260	1375	35	EDE	2	1	L208_218	17354945	0	87248.3065689032	207605.754995386
17433474_3260	33	35	VOER	2	1	L208_820	17433474	0	252212.983655	160026.893354549
17767698_3260	892	35	HOLVENLOOP	2	1	L208_830	17767698	0	220159.973111773	210623.229120038
18236630_3260	1655	35	BOSHOVENLOOP	2	1	L208_623	18236630	0	177155.374799997	212859.625999998
18591990_3260	42	35	DALEMANSLOOP	2	1	L208_620	18591990	0	197715.452636517	211368.262909788
18744194_3260	37	35	VOER	2	1	L208_820	18744194	0	252415.541444556	159773.690259441
19124342_3260	672	35	ACHTERSTE NEET	2	1	L208_618	19124342	0	202984.869131715	213795.565003945
19218642_3260	81	35	DOMMEL	2	1	L208_830	19218642	0	225616.069362946	198684.12619458
19422770_3260	776	35	KAATSBEEK	2	1	L208_807	19422770	0	228561.998391013	179341.802018241
19460289_3260	1362	35	EDE	2	1	L208_218	19460289	0	86528.6490705271	208418.869384889
19535262_3260	765	35	MERKSKE	2	1	L208_644	19535262	0	185162.784418964	234030.32687971
19912658_3260	634	35	GIELISBEEK	2	1	L208_824	19912658	0	227749.316399999	198886.504999999
19987574_3260	1215	35	SCHEPPELIJKE NETE	2	1	L208_609	19987574	0	209350.450203994	211601.122447557
20583838_3260	766	35	MERKSKE	2	1	L208_644	20583838	0	185260.109122764	234058.475962512
20713665_3260	1363	35	EDE	2	1	L208_218	20713665	0	86511.7772252041	208320.705310257
20721198_3260	664	35	KLEIN NEETJE	2	1	L208_618	20721198	0	200921.787121464	219109.00892787
20740658_3260	1506	35	STIEMER	2	1	L208_807	20740658	0	228165.519628066	184411.18342888
20758062_3260	1445	35	LOEIJENS NEETJE	2	1	L208_618	20758062	0	201473.796123361	220936.172933038
20994066_3260	381	35	SOERBEEK	2	1	L208_824	20994066	0	233409.874975547	203288.467843998
21069010_3260	89	35	DOMMEL	2	1	L208_830	21069010	0	225613.826931148	197892.373314421
21102802_3260	75	35	DOMMEL	2	1	L208_830	21102802	0	225727.675783282	199256.876909627
21857154_3260	26	35	VOER	2	1	L208_820	21857154	0	251973.396021749	160552.552873513
22871158_3260	1212	35	SCHEPPELIJKE NETE	2	1	L208_609	22871158	0	209077.285833528	211493.111919315
23056577_3260	1372	35	EDE	2	1	L208_218	23056577	0	87007.58645388	207605.882519563
23058386_3260	649	35	GIELISBEEK	2	1	L208_824	23058386	0	227697.354485642	199020.673343772
23099954_3260	1510	35	STIEMER	2	1	L208_807	23099954	0	228325.38932273	184755.427391618
23146742_3260	38	35	DALEMANSLOOP	2	1	L208_620	23146742	0	197367.455399998	211500.692899998
23178798_3260	1439	35	LOEIJENS NEETJE	2	1	L208_618	23178798	0	201036.877427385	220578.812257109
23449718_3260	668	35	ACHTERSTE NEET	2	1	L208_618	23449718	0	202596.242812474	213704.583707675
23473618_3260	1488	35	STIEMER	2	1	L208_807	23473618	0	229611.992121856	186636.846458514
23821430_3260	1219	35	SCHEPPELIJKE NETE	2	1	L208_609	23821430	0	209671.298998651	211737.774187712
24105153_3260	1370	35	EDE	2	1	L208_218	24105153	0	86881.3834590316	207759.289922459
24419574_3260	657	35	KLEIN NEETJE	2	1	L208_618	24419574	0	199565.063900001	218094.1525
24721970_3260	1513	35	STIEMER	2	1	L208_807	24721970	0	228562.303011422	184902.66628315
24991698_3260	645	35	GIELISBEEK	2	1	L208_824	24991698	0	227575.391273006	199378.038519033
25026770_3260	64	35	DOMMEL	2	1	L208_830	25026770	0	226011.527982275	200294.678210322
25476654_3260	1447	35	LOEIJENS NEETJE	2	1	L208_618	25476654	0	201672.966417292	220950.365595079
25822082_3260	34	35	VOER	2	1	L208_820	25822082	0	252254.277748735	159967.059906031
25918582_3260	1221	35	SCHEPPELIJKE NETE	2	1	L208_609	25918582	0	209670.037521577	211910.909889708
26049654_3260	1226	35	SCHEPPELIJKE NETE	2	1	L208_609	26049654	0	209986.046367055	212138.87846041
26156306_3260	893	35	HOLVENLOOP	2	1	L208_830	26156306	0	220084.188666712	210555.541762234
26346370_3260	32	35	VOER	2	1	L208_820	26346370	0	252130.484371791	160063.593187033
26402350_3260	1431	35	LOEIJENS NEETJE	2	1	L208_618	26402350	0	199919.178290523	220007.868338199
26901622_3260	1225	35	SCHEPPELIJKE NETE	2	1	L208_609	26901622	0	209919.140812926	212092.511291173
27324609_3260	1357	35	EDE	2	1	L208_218	27324609	0	86273.2468242259	208795.996415343
27809746_3260	638	35	GIELISBEEK	2	1	L208_824	27809746	0	227492.953900002	199945.3495
27840705_3260	1373	35	EDE	2	1	L208_218	27840705	0	87090.6036564395	207617.103622363
27941842_3260	372	35	BULLENBEEK	2	1	L208_824	27941842	0	229828.925399996	197571.532000002
28260306_3260	652	35	GIELISBEEK	2	1	L208_824	28260306	0	227862.961584521	200341.17463837
28360238_3260	1443	35	LOEIJENS NEETJE	2	1	L208_618	28360238	0	201304.201922926	220848.435348073
28827666_3260	399	35	WARMBEEK	2	1	L208_828	28827666	0	229034.093270496	208154.755741535
29278418_3260	66	35	DOMMEL	2	1	L208_830	29278418	0	225934.697635806	200109.847207283
29644190_3260	759	35	MERKSKE	2	1	L208_644	29644190	0	184581.520685128	233885.098876864
29751250_3260	653	35	GIELISBEEK	2	1	L208_824	29751250	0	227787.481376068	200278.053311406
29934466_3260	549	35	VOER	2	1	L208_820	29934466	0	252647.977587672	159467.215702894
30169042_3260	639	35	GIELISBEEK	2	1	L208_824	30169042	0	227516.858228854	199853.129244758
30563890_3260	779	35	KAATSBEEK	2	1	L208_807	30563890	0	228755.083195365	179131.272907167
30955474_3260	656	35	GIELISBEEK	2	1	L208_824	30955474	0	227538.436549862	200121.749910621
31277266_3260	78	35	DOMMEL	2	1	L208_830	31277266	0	225619.725659628	198981.01679582
31488562_3260	1509	35	STIEMER	2	1	L208_807	31488562	0	228275.844602221	184672.629352551
31505966_3260	1442	35	LOEIJENS NEETJE	2	1	L208_618	31505966	0	201253.263568365	220761.177781432
31521910_3260	1213	35	SCHEPPELIJKE NETE	2	1	L208_609	31521910	0	209166.839725159	211533.392852033
31685750_3260	1220	35	SCHEPPELIJKE NETE	2	1	L208_609	31685750	0	209686.651294596	211814.119172891
31772865_3260	1376	35	EDE	2	1	L208_218	31772865	0	87318.5882139471	207549.083783528
32559037_3260	1046	35	NA	2	1	L208_636	32559037	0	151594.985399999	223364.535999998
32633025_3260	1351	35	EDE	2	1	L208_218	32633025	0	85799.3867411167	209129.385003295
33129346_3260	27	35	VOER	2	1	L208_820	33129346	0	252015.048153804	160463.794882094
33137345_3260	1463	35	ZILTBEKE	2	1	L208_205	33137345	0	81524.8589000031	212975.1818
33258614_3260	1217	35	SCHEPPELIJKE NETE	2	1	L208_609	33258614	0	209481.626929508	211686.760979125
33303570_3260	679	35	REPPELERBEEK	2	1	L208_824	33303570	0	232794.46484328	206481.467200175
33340974_3260	1444	35	LOEIJENS NEETJE	2	1	L208_618	33340974	0	201376.924545131	220907.500724455
33471582_3260	1881	35	GOUWBERGSE LOOP	2	1	L208_648	33471582	0	181379.746650219	241735.266139897
33537118_3260	1885	35	GOUWBERGSE LOOP	2	1	L208_648	33537118	0	181642.516632502	241516.038466823
