segment_code	river_name	wl_code	grts_ranking	sac	catchment_area	x	y
old_572	NA	L107_891	48647602	intersecting or downstream	> 10 km²	249228.67229024	161874.879723831
old_573	NA	L107_891	8801714	intersecting or downstream	> 10 km²	249141.91893036	161886.815016434
old_574	NA	L107_891	13520306	intersecting or downstream	> 10 km²	249062.308874982	161838.397420627
old_575	NA	L107_891	10046898	intersecting or downstream	> 10 km²	248808.822899997	161792.2535
old_576	NA	L107_891	39407026	intersecting or downstream	> 10 km²	248762.354264569	161872.268256584
old_577	NA	L107_891	23678386	intersecting or downstream	> 10 km²	248672.918154272	161883.288018535
old_578	NA	L107_891	9260466	intersecting or downstream	> 10 km²	248565.367357346	161878.274923126
old_579	RAAMDONKSEBEEK	L217_4532	51335510	intersecting or downstream	< 10 km²	183422.598899998	192827.7645
old_58	BOSBEEK	VL05_135	5118034	intersecting or downstream	> 10 km²	245125.301242781	198449.10642213
old_580	RAAMDONKSEBEEK	L217_4532	50286934	intersecting or downstream	< 10 km²	183514.966593949	192811.12634031
old_581	RAAMDONKSEBEEK	L217_4532	53956950	intersecting or downstream	< 10 km²	183581.371727595	192756.905383049
old_582	RAAMDONKSEBEEK	L217_4532	62083414	intersecting or downstream	< 10 km²	183646.535306	192685.045320265
old_583	RAAMDONKSEBEEK	L217_4532	39014742	intersecting or downstream	< 10 km²	183707.71496617	192609.724490945
old_584	RAAMDONKSEBEEK	L217_4532	65229142	intersecting or downstream	< 10 km²	183708.447442731	192532.710575578
old_585	RAAMDONKSEBEEK	L217_4532	47796566	intersecting or downstream	< 10 km²	183644.48141939	192459.900930281
old_586	RAAMDONKSEBEEK	L217_4532	37835094	intersecting or downstream	< 10 km²	183558.920240001	192415.28119279
old_587	RAAMDONKSEBEEK	L217_4532	37310806	intersecting or downstream	< 10 km²	183583.218610718	192341.404070983
old_588	RAAMDONKSEBEEK	L217_4532	66670934	intersecting or downstream	< 10 km²	183635.674642885	192261.521472006
old_589	RAAMDONKSEBEEK	L217_4532	26562902	intersecting or downstream	< 10 km²	183722.51965205	192218.453449109
old_59	BOSBEEK	VL05_135	17700946	intersecting or downstream	> 10 km²	245054.32788357	198479.920076543
old_590	RAAMDONKSEBEEK	L217_4532	51728726	intersecting or downstream	< 10 km²	183810.575166624	192177.980379201
old_591	RAAMDONKSEBEEK	L217_4532	27869526	intersecting or downstream	< 10 km²	183907.537009957	192179.025070577
old_593	STIEMER	L217_4032	1618386	outside	< 10 km²	231009.173900001	187439.164999999
old_594	STIEMER	L217_4032	44610002	outside	< 10 km²	231075.547087221	187525.508846854
old_595	VLOEDGRACHT	L217_4341	49468854	outside	< 10 km²	206856.406900004	189284.796
old_596	MERLEBEEK	L217_0501	46816193	outside	< 10 km²	74383.0138999969	203890.884399999
old_597	MERLEBEEK	L217_0501	43670465	outside	< 10 km²	74457.8032915271	203862.736599416
old_599	KLEINE NETE	VL11_127	42334166	intersecting or downstream	> 10 km²	184247.469897031	208925.708239238
old_6	VOER	L107_891	9594290	intersecting or downstream	> 10 km²	246811.155900002	162290.59
old_60	BOSBEEK	VL05_135	55187538	intersecting or downstream	> 10 km²	244997.155018527	198411.745930527
old_600	KLEINE NETE	VL11_127	29751254	intersecting or downstream	> 10 km²	184329.668775315	208979.093578948
old_601	KLEINE NETE	VL11_127	24573910	intersecting or downstream	> 10 km²	184429.836505416	208985.133337097
old_602	KLEINE NETE	VL11_127	56031190	intersecting or downstream	> 10 km²	184530.141859524	208990.554838929
old_603	KLEINE NETE	VL11_127	2291670	intersecting or downstream	> 10 km²	184630.441757365	208996.025142996
old_604	KLEINE NETE	VL11_127	50526166	intersecting or downstream	> 10 km²	184730.809988387	209000.02624738
old_61	DOMMEL	L217_5212	37085394	outside	< 10 km²	226183.459299996	200533.7031
old_62	DOMMEL	L217_5212	7725266	outside	< 10 km²	226107.370782553	200468.809304105
old_63	DOMMEL	L217_5212	4055250	outside	< 10 km²	226051.391384308	200386.407400861
old_633	KLEINE NETE	VL11_127	5998326	intersecting or downstream	> 10 km²	187379.889899999	209998.772500001
old_634	GIELISBEEK	L217_5111	19912658	outside	< 10 km²	227749.316399999	198886.504999999
old_635	GIELISBEEK	L217_5111	61069266	outside	< 10 km²	227795.202451848	198791.642099857
old_636	GIELISBEEK	L217_5111	37623762	outside	< 10 km²	227887.883873555	198738.349941201
old_637	GIELISBEEK	L217_5111	3020754	outside	< 10 km²	227986.31202577	198692.443573564
old_638	GIELISBEEK	L217_5111	27809746	outside	< 10 km²	227492.953900002	199945.3495
old_639	GIELISBEEK	L217_5111	30169042	outside	< 10 km²	227516.858228854	199853.129244758
old_64	DOMMEL	L217_5212	25026770	outside	< 10 km²	226011.527982275	200294.678210322
old_640	GIELISBEEK	L217_5111	52189138	outside	< 10 km²	227506.364007141	199759.672204663
old_641	GIELISBEEK	L217_5111	47994834	outside	< 10 km²	227496.622210701	199669.957720791
old_642	GIELISBEEK	L217_5111	10835922	outside	< 10 km²	227454.654727996	199592.441399312
old_643	GIELISBEEK	L217_5111	55924690	outside	< 10 km²	227437.499034912	199501.291306978
old_644	GIELISBEEK	L217_5111	42293202	outside	< 10 km²	227503.201561414	199439.812655657
old_645	GIELISBEEK	L217_5111	24991698	outside	< 10 km²	227575.391273006	199378.038519033
old_646	GIELISBEEK	L217_5111	36263890	outside	< 10 km²	227600.941141972	199285.681006428
old_647	GIELISBEEK	L217_5111	59332562	outside	< 10 km²	227625.789558547	199193.122798463
old_648	GIELISBEEK	L217_5111	44029906	outside	< 10 km²	227651.662948177	199100.849102425
old_649	GIELISBEEK	L217_5111	23058386	outside	< 10 km²	227697.354485642	199020.673343772
old_65	DOMMEL	L217_5212	38658258	outside	< 10 km²	225973.146117704	200202.250694157
old_650	GIELISBEEK	L217_5111	40318930	outside	< 10 km²	227999.296899997	200474.361499999
old_651	GIELISBEEK	L217_5111	40843218	outside	< 10 km²	227924.2839	200413.143522501
old_652	GIELISBEEK	L217_5111	28260306	outside	< 10 km²	227862.961584521	200341.17463837
old_653	GIELISBEEK	L217_5111	29751250	outside	< 10 km²	227787.481376068	200278.053311406
old_654	GIELISBEEK	L217_5111	7731154	outside	< 10 km²	227708.704350233	200218.411629162
old_655	GIELISBEEK	L217_5111	45479890	outside	< 10 km²	227628.670153603	200160.612678096
old_656	GIELISBEEK	L217_5111	30955474	outside	< 10 km²	227538.436549862	200121.749910621
old_657	KLEIN NEETJE	L217_4653	24419574	outside	< 10 km²	199565.063900001	218094.1525
old_658	KLEIN NEETJE	L217_4653	10788086	outside	< 10 km²	199644.080226316	218126.946103257
old_659	KLEIN NEETJE	L217_4653	43621622	outside	< 10 km²	199706.167561298	218191.695932983
old_66	DOMMEL	L217_5212	29278418	outside	< 10 km²	225934.697635806	200109.847207283
old_660	KLEIN NEETJE	L217_4653	52337910	outside	< 10 km²	199342.970899999	217812.960000001
old_661	KLEIN NEETJE	L217_4653	49454326	outside	< 10 km²	199411.54496186	217887.663142727
old_662	KLEIN NEETJE	L217_4653	39530030	outside	< 10 km²	200926.949900001	218938.969500002
old_663	KLEIN NEETJE	L217_4653	48967214	outside	< 10 km²	200927.650431461	219025.742578483
old_664	KLEIN NEETJE	L217_4653	20721198	outside	< 10 km²	200921.787121464	219109.00892787
old_665	KLEIN NEETJE	L217_4653	12332590	outside	< 10 km²	200865.471733515	219173.412435531
old_666	ACHTERSTE NEET	L217_4651	52023414	outside	< 10 km²	202406.733900003	213648.719999999
old_667	ACHTERSTE NEET	L217_4651	14274678	outside	< 10 km²	202503.749413047	213674.613800456
old_668	ACHTERSTE NEET	L217_4651	23449718	outside	< 10 km²	202596.242812474	213704.583707675
old_669	ACHTERSTE NEET	L217_4651	59887734	outside	< 10 km²	202692.764073185	213731.130517141
old_67	DOMMEL	L217_5212	34521298	outside	< 10 km²	225896.063715763	200017.563619904
old_670	ACHTERSTE NEET	L217_4651	11784310	outside	< 10 km²	202788.459009463	213758.495860375
old_671	ACHTERSTE NEET	L217_4651	53727350	outside	< 10 km²	202885.377308392	213785.802843462
old_672	ACHTERSTE NEET	L217_4651	19124342	outside	< 10 km²	202984.869131715	213795.565003945
old_673	ACHTERSTE NEET	L217_4651	8900726	outside	< 10 km²	203085.939496475	213802.233973139
old_674	BOSBEEK	L107_876	559698	intersecting or downstream	> 10 km²	236314.492399998	191366.280999999
old_675	KLEINE NETE	VL11_127	54870262	intersecting or downstream	> 10 km²	194397.330399998	214460.4945
old_68	DOMMEL	L217_5212	47104210	outside	< 10 km²	225843.334473693	199932.652608279
old_687	MOLSE NETE	VL11_128	22706678	outside	> 10 km²	199945.487899996	207232.759500001
old_688	MOLSE NETE	VL11_128	28473846	outside	> 10 km²	200001.339243137	207242.802243309
old_689	MOLSE NETE	VL11_128	53639670	outside	> 10 km²	200067.064508591	207216.64956916
old_69	DOMMEL	L217_5212	45023442	outside	< 10 km²	225791.056637495	199847.460517955
old_690	MOLSE NETE	VL11_128	33716726	outside	> 10 km²	200147.52441546	207176.273291517
old_691	MOLSE NETE	VL11_128	27298294	outside	> 10 km²	200239.672281156	207192.823124528
old_692	MOLSE NETE	VL11_128	25201142	outside	> 10 km²	200295.273542541	207256.013858765
old_693	MOLSE NETE	VL11_128	22055414	outside	> 10 km²	200349.456018728	207314.25497225
old_694	MOLSE NETE	VL11_128	30444022	outside	> 10 km²	200413.551198851	207326.094026296
old_695	MOLSE NETE	VL11_128	40356342	outside	> 10 km²	200467.77181853	207361.329914382
old_696	MOLSE NETE	VL11_128	31967734	outside	> 10 km²	200551.175768806	207397.17294297
old_697	MOLSE NETE	VL11_128	58182134	outside	> 10 km²	200622.199322641	207407.009289895
old_698	MOLSE NETE	VL11_128	16239094	outside	> 10 km²	200695.175306734	207394.68011784
old_699	MOLSE NETE	VL11_128	25807350	outside	> 10 km²	200758.689177552	207439.079933217
old_7	VOER	L107_891	51717554	intersecting or downstream	> 10 km²	246834.290686559	162206.845259361
old_70	DOMMEL	L217_5212	10420434	outside	< 10 km²	225755.064139814	199754.471238511
old_700	MOLSE NETE	VL11_128	50973174	outside	> 10 km²	200827.030535741	207402.792369943
old_701	MOLSE NETE	VL11_128	61458934	outside	> 10 km²	200888.394296904	207447.81969874
old_702	MOLSE NETE	VL11_128	31050230	outside	> 10 km²	200943.430968662	207502.639323156
old_703	MOLSE NETE	VL11_128	19515894	outside	> 10 km²	200973.15882409	207426.165210862
old_704	MOLSE NETE	VL11_128	55429622	outside	> 10 km²	201050.373978643	207451.643417684
old_705	MOLSE NETE	VL11_128	31312374	outside	> 10 km²	201099.309597593	207502.37814787
old_706	MOLSE NETE	VL11_128	22432246	outside	> 10 km²	201779.071400002	207805.933499999
old_707	MOLSE NETE	VL11_128	7621110	outside	> 10 km²	201832.407288825	207883.625398916
old_708	MOLSE NETE	VL11_128	14961142	outside	> 10 km²	201852.991237545	207966.666143376
old_709	MOLSE NETE	VL11_128	48515574	outside	> 10 km²	201846.841839982	208025.499446323
old_71	DOMMEL	L217_5212	48169170	outside	< 10 km²	225739.965698446	199655.57163931
old_710	MOLSE NETE	VL11_128	47466998	outside	> 10 km²	201913.692307166	208092.877389578
old_711	MOLSE NETE	VL11_128	26233334	outside	> 10 km²	201976.462506422	208163.99820417
old_712	MOLSE NETE	VL11_128	14436854	outside	> 10 km²	202032.933045483	208239.375541053
old_713	MOLSE NETE	VL11_128	60574198	outside	> 10 km²	202114.673912999	208288.566963833
old_714	MOLSE NETE	VL11_128	34281974	outside	> 10 km²	202176.223811305	208355.768771763
old_715	MOLSE NETE	VL11_128	59447798	outside	> 10 km²	202240.059840447	208428.258236221
old_716	MOLSE NETE	VL11_128	14703478	outside	> 10 km²	202314.26203863	208490.6110546
old_717	MOLSE NETE	VL11_128	4217718	outside	> 10 km²	202396.028744504	208544.351025474
old_718	WARMBEEK	L107_858	12869138	intersecting or downstream	> 10 km²	228493.0964	213701.394000001
old_719	WARMBEEK	L107_858	54812178	intersecting or downstream	> 10 km²	228461.028189124	213611.974324387
old_72	DOMMEL	L217_5212	54132946	outside	< 10 km²	225727.619225581	199556.274349881
old_720	WARMBEEK	L107_858	22306322	intersecting or downstream	> 10 km²	228482.949622177	213523.654124583
old_721	WARMBEEK	L107_858	20307474	intersecting or downstream	> 10 km²	228471.795068551	213457.01984676
old_722	WARMBEEK	L107_858	17161746	intersecting or downstream	> 10 km²	228502.098009803	213385.495626188
old_723	WARMBEEK	L107_858	57007634	intersecting or downstream	> 10 km²	228547.614997755	213306.529169412
old_724	WARMBEEK	L107_858	31841810	intersecting or downstream	> 10 km²	228597.216457976	213226.95817001
old_725	WARMBEEK	L107_858	36298258	intersecting or downstream	> 10 km²	228663.099608781	213157.870663646
old_726	WARMBEEK	L107_858	55172626	intersecting or downstream	> 10 km²	228657.64748869	213078.151304308
old_727	WARMBEEK	L107_858	50978322	intersecting or downstream	> 10 km²	228675.67605761	213011.855007457
old_73	DOMMEL	L217_5212	1704146	outside	< 10 km²	225718.560459905	199456.818670828
old_737	GELSLOOPKE	L107_607	45766046	outside	> 10 km²	184820.558229512	233267.983516761
old_738	GELSLOOPKE	L107_607	32822686	outside	> 10 km²	184849.086517928	233194.356108579
old_74	DOMMEL	L217_5212	39977170	outside	< 10 km²	225723.192012025	199356.851962929
old_742	MERKSKE	L107_607	36570526	outside	> 10 km²	183487.830267798	233927.610999849
old_743	MERKSKE	L107_607	61736350	outside	> 10 km²	183534.481936071	233947.703002953
old_744	MERKSKE	L107_607	10093982	outside	> 10 km²	183623.117915819	233926.81189356
old_745	MERKSKE	L107_607	47842718	outside	> 10 km²	183686.60935088	233859.470298465
old_746	MERKSKE	L107_607	27919774	outside	> 10 km²	183771.829288101	233881.562503649
old_747	MERKSKE	L107_607	65230238	outside	> 10 km²	183822.067754365	233847.849766961
old_748	MERKSKE	L107_607	9655710	outside	> 10 km²	183868.983612518	233786.480894765
old_749	MERKSKE	L107_607	5461406	outside	> 10 km²	183947.614389448	233793.957604069
old_75	DOMMEL	L217_5212	21102802	outside	< 10 km²	225727.675783282	199256.876909627
old_750	MERKSKE	L107_607	12801438	outside	> 10 km²	184015.640900001	233783.906366878
old_751	MERKSKE	L107_607	63133086	outside	> 10 km²	184023.969044946	233805.168019082
old_752	MERKSKE	L107_607	8344990	outside	> 10 km²	184098.445752985	233805.347147019
old_753	MERKSKE	L107_607	66016670	outside	> 10 km²	184152.956797268	233847.184050449
old_759	MERKSKE	L217_5251	29644190	outside	< 10 km²	184581.520685128	233885.098876864
old_76	DOMMEL	L217_5212	58851538	outside	< 10 km²	225709.715099501	199159.713646792
old_760	MERKSKE	L217_5251	4478366	outside	< 10 km²	184681.909789334	233889.362089975
old_765	MERKSKE	L217_5251	19535262	outside	< 10 km²	185162.784418964	234030.32687971
old_766	MERKSKE	L217_5251	20583838	outside	< 10 km²	185260.109122764	234058.475962512
old_767	MERKSKE	L217_5251	15275422	outside	< 10 km²	185360.332364166	234072.699684792
old_77	DOMMEL	L217_5212	47005906	outside	< 10 km²	225664.252637217	199070.561657991
old_771	KAATSBEEK	L217_4031	49770034	outside	< 10 km²	228211.146899998	179700.717
old_772	KAATSBEEK	L217_4031	351794	outside	< 10 km²	228295.3842669	179644.326548715
old_773	KAATSBEEK	L217_4031	51142194	outside	< 10 km²	228370.381838546	179576.219587436
old_774	KAATSBEEK	L217_4031	66870834	outside	< 10 km²	228440.770787634	179503.425767949
old_775	KAATSBEEK	L217_4031	15490610	outside	< 10 km²	228506.522167761	179426.523868096
old_776	KAATSBEEK	L217_4031	19422770	outside	< 10 km²	228561.998391013	179341.802018241
old_777	KAATSBEEK	L217_4031	13131314	outside	< 10 km²	228617.501645647	179257.085555715
old_778	KAATSBEEK	L217_4031	8674866	outside	< 10 km²	228690.497583429	179192.705373644
old_779	KAATSBEEK	L217_4031	30563890	outside	< 10 km²	228755.083195365	179131.272907167
old_78	DOMMEL	L217_5212	31277266	outside	< 10 km²	225619.725659628	198981.01679582
old_780	DOMMEL	VL05_136	41482514	intersecting or downstream	> 10 km²	223340.431900002	215865.787
old_781	DOMMEL	VL05_136	33093906	intersecting or downstream	> 10 km²	223353.952860586	215783.826361411
old_782	DOMMEL	VL05_136	57735442	intersecting or downstream	> 10 km²	223373.582341358	215698.410627971
old_783	DOMMEL	VL05_136	63762	intersecting or downstream	> 10 km²	223428.545106323	215626.031699572
old_784	WARMBEEK	VL17_147	20251154	intersecting or downstream	> 10 km²	228455.008900002	216628.112
old_785	WARMBEEK	VL17_147	24445458	intersecting or downstream	> 10 km²	228465.147314185	216558.053480944
old_786	WARMBEEK	VL17_147	16462354	intersecting or downstream	> 10 km²	228487.439761529	216475.723539251
old_79	DOMMEL	L217_5212	43860178	outside	< 10 km²	225612.496220734	198883.051779326
old_8	VOER	L107_891	9774514	intersecting or downstream	> 10 km²	246885.193251655	162156.625278243
old_80	DOMMEL	L217_5212	58015954	outside	< 10 km²	225614.104436169	198783.801433978
old_803	GOUWBERGSE LOOP	L217_5222	35773278	intersecting or downstream	< 10 km²	179656.231490677	243405.932191064
old_804	GOUWBERGSE LOOP	L217_5222	30796638	intersecting or downstream	< 10 km²	179743.191969299	243428.110406783
old_805	GOUWBERGSE LOOP	L217_5222	55176030	intersecting or downstream	< 10 km²	179823.149347293	243436.145126553
old_806	GOUWBERGSE LOOP	L217_5222	2485086	intersecting or downstream	< 10 km²	179905.61853207	243386.622934766
