"";"polygon_id";"point_code_vervang";"grts_ranking";"rank_rel_polygon";"rank_rel_buffer";"x_coord";"y_coord"
"7885";"561349_v2018";"5205809_1";21983024;36;7;32317,591973471;203086,113583292
"7886";"561349_v2018";"5205809_1";27705136;50;8;32221,591973471;203086,113583292
"7887";"561349_v2018";"5205809_1";29323056;58;9;32349,591973471;203150,113583292
"7888";"561349_v2018";"5205809_1";30371632;59;10;32285,591973471;203022,113583292
"7889";"561349_v2018";"5205809_1";33517360;66;11;32317,591973471;203150,113583292
"7890";"561349_v2018";"5205809_1";34565936;68;12;32381,591973471;203086,113583292
"7891";"561349_v2018";"5205809_1";35045168;69;13;32221,591973471;203118,113583292
"7892";"561349_v2018";"5205809_1";38760240;75;14;32317,591973471;203054,113583292
"7893";"561349_v2018";"5205809_1";41905968;80;15;32285,591973471;203182,113583292
"7894";"561349_v2018";"5205809_1";44482352;86;16;32253,591973471;203086,113583292
"7895";"561349_v2018";"5205809_1";46100272;89;17;32349,591973471;203118,113583292
"7896";"561349_v2018";"5205809_1";47148848;90;18;32285,591973471;202990,113583292
"7897";"561349_v2018";"5205809_1";48676656;95;19;32253,591973471;203022,113583292
"7898";"561349_v2018";"5205809_1";50294576;98;20;32317,591973471;203118,113583292
"7899";"561349_v2018";"5205809_1";51343152;100;21;32349,591973471;203054,113583292
"7900";"561349_v2018";"5205809_1";55537456;105;22;32285,591973471;203054,113583292
"7901";"561349_v2018";"5205809_1";59731760;113;23;32349,591973471;202990,113583292
"7902";"561349_v2018";"5205809_1";61259568;118;24;32253,591973471;203054,113583292
"7903";"561349_v2018";"5205809_1";62877488;121;25;32381,591973471;203150,113583292
"7904";"561349_v2018";"5205809_1";63926064;122;26;32317,591973471;202990,113583292
"7905";"561349_v2018";"5205809_1";67071792;131;27;32285,591973471;203118,113583292
"7906";"561349_v2018";"6549297_1";3403569;6;1;32349,591973471;203246,113583292
"7907";"561349_v2018";"6549297_1";11792177;17;2;32349,591973471;203310,113583292
"7908";"561349_v2018";"6549297_1";14937905;21;3;32477,591973471;203310,113583292
"7909";"561349_v2018";"6549297_1";20442928;33;4;32541,591973471;203246,113583292
"7910";"561349_v2018";"6549297_1";23326512;41;5;32413,591973471;203310,113583292
"7911";"561349_v2018";"6549297_1";26472240;47;6;32477,591973471;203374,113583292
"7912";"561349_v2018";"6549297_1";28569392;53;7;32381,591973471;203310,113583292
"7913";"561349_v2018";"6549297_1";28831536;57;8;32541,591973471;203310,113583292
"7914";"561349_v2018";"6549297_1";30666544;62;9;32413,591973471;203406,113583292
"7915";"561349_v2018";"6549297_1";31715120;64;10;32509,591973471;203342,113583292
"7916";"561349_v2018";"6549297_1";36958000;74;11;32381,591973471;203246,113583292
"7917";"561349_v2018";"6549297_1";40103728;77;12;32445,591973471;203310,113583292
"7918";"561349_v2018";"6549297_1";42200880;81;13;32381,591973471;203374,113583292
"7919";"561349_v2018";"6549297_1";45346608;87;14;32381,591973471;203342,113583292
"7920";"561349_v2018";"6549297_1";48492336;94;15;32509,591973471;203310,113583292
"7921";"561349_v2018";"6549297_1";56880944;108;16;32413,591973471;203342,113583292
"7922";"561349_v2018";"6549297_1";58978096;111;17;32349,591973471;203374,113583292
"7923";"561349_v2018";"6549297_1";62123824;119;18;32349,591973471;203342,113583292
"7924";"561349_v2018";"6549297_1";64220976;124;19;32413,591973471;203374,113583292
"7925";"561349_v2018";"6549297_1";65269552;128;20;32477,591973471;203342,113583292
"7926";"561349_v2018";"7520049_1";3325745;4;1;32221,591973471;202830,113583292
"7927";"561349_v2018";"7520049_1";5422897;8;2;32189,591973471;202862,113583292
"7928";"561349_v2018";"7520049_1";11714353;15;3;32221,591973471;202766,113583292
"7929";"561349_v2018";"7520049_1";15908657;24;4;32189,591973471;202798,113583292
"7930";"561349_v2018";"7520049_1";20102960;31;5;32253,591973471;202798,113583292
"7931";"561349_v2018";"7520049_1";22200112;37;6;32157,591973471;202862,113583292
"7932";"561349_v2018";"7520049_1";22507312;38;7;32285,591973471;202862,113583292
"7933";"561349_v2018";"7520049_1";24297264;43;8;32189,591973471;202734,113583292
"7934";"561349_v2018";"7520049_1";28491568;51;9;32253,591973471;202766,113583292
"7935";"561349_v2018";"7520049_1";28798768;55;10;32285,591973471;202798,113583292
"7936";"561349_v2018";"7520049_1";30588720;60;11;32253,591973471;202862,113583292
"7937";"561349_v2018";"7520049_1";32685872;65;12;32157,591973471;202798,113583292
"7938";"561349_v2018";"7520049_1";36880176;72;13;32253,591973471;202830,113583292
"7939";"561349_v2018";"7520049_1";47365936;91;14;32221,591973471;202862,113583292
"7940";"561349_v2018";"7520049_1";49463088;96;15;32189,591973471;202830,113583292
"7941";"561349_v2018";"7520049_1";53657392;102;16;32221,591973471;202798,113583292
"7942";"561349_v2018";"7520049_1";53722928;104;17;32189,591973471;202702,113583292
"7943";"561349_v2018";"7520049_1";57851696;110;18;32157,591973471;202766,113583292
"7944";"561349_v2018";"8646449_1";257841;1;1;32317,591973471;203406,113583292
"7945";"561349_v2018";"8646449_1";11792177;17;2;32349,591973471;203310,113583292
"7946";"561349_v2018";"8646449_1";14937905;21;3;32477,591973471;203310,113583292
"7947";"561349_v2018";"8646449_1";17035056;27;4;32317,591973471;203374,113583292
"7948";"561349_v2018";"8646449_1";23326512;41;5;32413,591973471;203310,113583292
"7949";"561349_v2018";"8646449_1";24375088;45;6;32317,591973471;203342,113583292
"7950";"561349_v2018";"8646449_1";26472240;47;7;32477,591973471;203374,113583292
"7951";"561349_v2018";"8646449_1";28569392;53;8;32381,591973471;203310,113583292
"7952";"561349_v2018";"8646449_1";30666544;62;9;32413,591973471;203406,113583292
"7953";"561349_v2018";"8646449_1";33812272;67;10;32285,591973471;203374,113583292
"7954";"561349_v2018";"8646449_1";40103728;77;11;32445,591973471;203310,113583292
"7955";"561349_v2018";"8646449_1";41152304;79;12;32317,591973471;203310,113583292
"7956";"561349_v2018";"8646449_1";42200880;81;13;32381,591973471;203374,113583292
"7957";"561349_v2018";"8646449_1";45346608;87;14;32381,591973471;203342,113583292
"7958";"561349_v2018";"8646449_1";50589488;99;15;32285,591973471;203406,113583292
"7959";"561349_v2018";"8646449_1";56880944;108;16;32413,591973471;203342,113583292
"7960";"561349_v2018";"8646449_1";58978096;111;17;32349,591973471;203374,113583292
"7961";"561349_v2018";"8646449_1";62123824;119;18;32349,591973471;203342,113583292
"7962";"561349_v2018";"8646449_1";64220976;124;19;32413,591973471;203374,113583292
"7963";"561349_v2018";"8646449_1";65269552;128;20;32477,591973471;203342,113583292
"7964";"561657_v2014";"256978_1";1305554;1;1;229629,591973471;195182,113583292
"7965";"561657_v2014";"256978_1";4451282;2;2;229597,591973471;195054,113583292
"7966";"561657_v2014";"256978_1";12839890;3;3;229597,591973471;195150,113583292
"7967";"561657_v2014";"256978_1";19393490;4;4;229661,591973471;195086,113583292
"7968";"561657_v2014";"256978_1";21228498;5;5;229629,591973471;195086,113583292
"7969";"561657_v2014";"256978_1";23587794;6;6;229661,591973471;195118,113583292
"7970";"561657_v2014";"256978_1";25422802;7;7;229565,591973471;195054,113583292
"7971";"561657_v2014";"256978_1";29617106;8;8;229629,591973471;195150,113583292
"7972";"561657_v2014";"256978_1";38005712;9;9;229597,591973471;195086,113583292
"7973";"561657_v2014";"256978_1";46394320;10;10;229629,591973471;195118,113583292
"7974";"561657_v2014";"256978_1";54782928;11;11;229629,591973471;195054,113583292
"7975";"561657_v2014";"256978_1";57142224;12;12;229661,591973471;195150,113583292
"7976";"561657_v2014";"256978_1";60287952;13;13;229661,591973471;195182,113583292
"7977";"561657_v2014";"256978_1";63171536;14;14;229597,591973471;195118,113583292
"7978";"561758_v2014";"179922_1";8568530;1;1;226653,591973471;193422,113583292
"7979";"561758_v2014";"179922_1";11714258;2;2;226717,591973471;193454,113583292
"7980";"561758_v2014";"179922_1";13811410;3;3;226621,591973471;193358,113583292
"7981";"561758_v2014";"179922_1";22200018;4;4;226653,591973471;193358,113583292
"7982";"561758_v2014";"179922_1";25345746;5;5;226653,591973471;193390,113583292
"7983";"561758_v2014";"179922_1";28491474;6;6;226749,591973471;193486,113583292
"7984";"561758_v2014";"179922_1";33734352;7;7;226685,591973471;193454,113583292
"7985";"561758_v2014";"179922_1";37928656;8;8;226621,591973471;193422,113583292
"7986";"561758_v2014";"179922_1";42122960;9;9;226685,591973471;193422,113583292
"7987";"561758_v2014";"179922_1";45268688;10;10;226717,591973471;193486,113583292
"7988";"561758_v2014";"179922_1";54705872;11;11;226621,591973471;193390,113583292
"7989";"561785_v2014";"282322_1";10637010;1;1;224317,591973471;193870,113583292
"7990";"561785_v2014";"282322_1";24399570;2;2;224221,591973471;193870,113583292
"7991";"561785_v2014";"282322_1";27414226;3;3;224285,591973471;193870,113583292
"7992";"561785_v2014";"282322_1";30559954;4;4;224285,591973471;193902,113583292
"7993";"561785_v2014";"282322_1";47337168;5;5;224317,591973471;193902,113583292
"7994";"561785_v2014";"282322_1";51531472;6;6;224349,591973471;193902,113583292
"7995";"561785_v2014";"282322_1";57954000;7;7;224253,591973471;193870,113583292
"7996";"561848_v2018";"324318_1";2159326;1;1;153949,591973471;231950,113583292
"7997";"561848_v2018";"324318_1";2437854;2;2;153853,591973471;231854,113583292
"7998";"561848_v2018";"324318_1";12137182;3;3;153917,591973471;231854,113583292
"7999";"561848_v2018";"324318_1";17101534;4;4;153821,591973471;231950,113583292
"8000";"561848_v2018";"324318_1";19215070;5;5;153853,591973471;231886,113583292
"8001";"561848_v2018";"324318_1";25490142;6;6;153821,591973471;232014,113583292
"8002";"561848_v2018";"324318_1";28914398;7;7;153885,591973471;231854,113583292
"8003";"561848_v2018";"324318_1";31519454;8;8;153949,591973471;231982,113583292
"8004";"561848_v2018";"324318_1";35713760;9;9;153949,591973471;231918,113583292
"8005";"561848_v2018";"324318_1";41497312;10;10;153917,591973471;231822,113583292
"8006";"561848_v2018";"324318_1";45691616;11;11;153885,591973471;231886,113583292
"8007";"561848_v2018";"324318_1";59044576;12;12;153821,591973471;231982,113583292
"8008";"561848_v2018";"324318_1";62468832;13;13;153917,591973471;231886,113583292
"8009";"561848_v2018";"324318_1";65073888;14;14;153949,591973471;232014,113583292
"8010";"561851_v2014";"216018_1";4410322;1;1;227709,591973471;194862,113583292
"8011";"561851_v2014";"216018_1";11226066;2;2;227773,591973471;194766,113583292
"8012";"561851_v2014";"216018_1";12274642;3;3;227613,591973471;194766,113583292
"8013";"561851_v2014";"216018_1";16468946;4;4;227677,591973471;194734,113583292
"8014";"561851_v2014";"216018_1";28003282;5;5;227773,591973471;194734,113583292
"8015";"561851_v2014";"216018_1";33246162;6;6;227709,591973471;194734,113583292
"8016";"561851_v2014";"216018_1";33770448;7;7;227709,591973471;194830,113583292
"8017";"561851_v2014";"216018_1";44780496;8;8;227741,591973471;194766,113583292
"8018";"561851_v2014";"216018_1";45304784;9;9;227741,591973471;194798,113583292
"8019";"561851_v2014";"216018_1";45829072;10;10;227645,591973471;194766,113583292
"8020";"561851_v2014";"216018_1";50023376;11;11;227709,591973471;194766,113583292
"8021";"561851_v2014";"216018_1";50547664;12;12;227677,591973471;194798,113583292
"8022";"561851_v2014";"216018_1";57887696;13;13;227741,591973471;194862,113583292
"8023";"561851_v2014";"216018_1";61557712;14;14;227741,591973471;194734,113583292
"8024";"561851_v2014";"216018_1";62082000;15;15;227741,591973471;194830,113583292
"8025";"561851_v2014";"216018_1";62606288;16;16;227613,591973471;194734,113583292
"8026";"561851_v2014";"216018_1";63130576;17;17;227645,591973471;194798,113583292
"8027";"561881_v2014";"11218_1";16788434;1;1;230045,591973471;194510,113583292
"8028";"561881_v2014";"11218_1";20982738;2;2;230141,591973471;194446,113583292
"8029";"561881_v2014";"11218_1";29371346;3;3;230109,591973471;194478,113583292
"8030";"561881_v2014";"11218_1";34614224;4;NA;230077,591973471;194382,113583292
"8031";"561881_v2014";"11218_1";41954256;5;4;230045,591973471;194414,113583292
"8032";"561881_v2014";"11218_1";50342864;6;5;230077,591973471;194478,113583292
"8033";"561888_v2014";"76242_1";1313746;1;NA;228477,591973471;194126,113583292
"8034";"561888_v2014";"76242_1";13896658;2;1;228477,591973471;194030,113583292
"8035";"561888_v2014";"76242_1";18090962;3;2;228477,591973471;194094,113583292
"8036";"561888_v2014";"76242_1";22096338;4;3;228477,591973471;193998,113583292
"8037";"561888_v2014";"76242_1";22285266;5;NA;228413,591973471;194094,113583292
"8038";"561888_v2014";"76242_1";30673874;6;4;228445,591973471;194062,113583292
"8039";"561888_v2014";"76242_1";34868176;7;5;228445,591973471;194094,113583292
"8040";"561888_v2014";"76242_1";39062480;8;NA;228381,591973471;194094,113583292
"8041";"561888_v2014";"76242_1";44305360;9;6;228509,591973471;194094,113583292
"8042";"561888_v2014";"76242_1";47451088;10;7;228477,591973471;194062,113583292
"8043";"561888_v2014";"76242_1";50407888;11;8;228509,591973471;193998,113583292
"8044";"561888_v2014";"76242_1";52693968;12;9;228605,591973471;194030,113583292
"8045";"561888_v2014";"76242_1";64228304;13;10;228445,591973471;194030,113583292
"8046";"561899_v2014";"175582_1";47361504;1;1;164189,591973471;227918,113583292
"8047";"561899_v2014";"175582_1";55750112;2;2;164157,591973471;227918,113583292
"8048";"562104_v2014";"68562_1";871378;1;1;227805,591973471;194414,113583292
"8049";"562104_v2014";"68562_1";4262866;2;2;227869,591973471;194446,113583292
"8050";"562104_v2014";"68562_1";8457170;3;3;227965,591973471;194510,113583292
"8051";"562104_v2014";"68562_1";12651474;4;4;227965,591973471;194414,113583292
"8052";"562104_v2014";"68562_1";16600018;5;5;227837,591973471;194382,113583292
"8053";"562104_v2014";"68562_1";16845778;6;6;227901,591973471;194478,113583292
"8054";"562104_v2014";"68562_1";17648594;7;7;227837,591973471;194414,113583292
"8055";"562104_v2014";"68562_1";21040082;8;8;227901,591973471;194414,113583292
"8056";"562104_v2014";"68562_1";26037202;9;9;227773,591973471;194478,113583292
"8057";"562104_v2014";"68562_1";34425808;10;10;227837,591973471;194446,113583292
"8058";"562104_v2014";"68562_1";37817296;11;11;227901,591973471;194446,113583292
"8059";"562104_v2014";"68562_1";42011600;12;12;227933,591973471;194478,113583292
"8060";"562104_v2014";"68562_1";46205904;13;13;227933,591973471;194446,113583292
"8061";"562104_v2014";"68562_1";47008720;14;14;227805,591973471;194478,113583292
"8062";"562104_v2014";"68562_1";51203024;15;15;227805,591973471;194446,113583292
"8063";"562104_v2014";"68562_1";54594512;16;16;227869,591973471;194414,113583292
"8064";"562104_v2014";"68562_1";55397328;17;17;227773,591973471;194446,113583292
"8065";"562104_v2014";"68562_1";56691664;18;18;227965,591973471;194382,113583292
"8066";"562104_v2014";"68562_1";58788816;19;19;227965,591973471;194478,113583292
"8067";"562104_v2014";"68562_1";63785936;20;20;227837,591973471;194478,113583292
"8068";"562104_v2014";"68562_1";66931664;21;21;227805,591973471;194382,113583292
"8069";"562131_v2014";"229074_1";491218;1;1;225597,591973471;193710,113583292
"8070";"562131_v2014";"229074_1";4685522;2;2;225629,591973471;193742,113583292
"8071";"562131_v2014";"229074_1";6782674;3;3;225789,591973471;193742,113583292
"8072";"562131_v2014";"229074_1";7569106;4;4;225661,591973471;193806,113583292
"8073";"562131_v2014";"229074_1";15171282;5;5;225693,591973471;193742,113583292
"8074";"562131_v2014";"229074_1";17006290;6;6;225693,591973471;193774,113583292
"8075";"562131_v2014";"229074_1";17268434;7;7;225597,591973471;193742,113583292
"8076";"562131_v2014";"229074_1";21462738;8;8;225629,591973471;193710,113583292
"8077";"562131_v2014";"229074_1";23559890;9;9;225757,591973471;193710,113583292
"8078";"562131_v2014";"229074_1";25394898;10;10;225757,591973471;193774,113583292
"8079";"562131_v2014";"229074_1";31948498;11;11;225725,591973471;193742,113583292
"8080";"562131_v2014";"229074_1";38239952;12;12;225661,591973471;193710,113583292
"8081";"562131_v2014";"229074_1";40337104;13;13;225757,591973471;193742,113583292
"8082";"562131_v2014";"229074_1";41123536;14;14;225661,591973471;193774,113583292
"8083";"562131_v2014";"229074_1";42172112;15;15;225789,591973471;193774,113583292
"8084";"562131_v2014";"229074_1";48725712;16;16;225725,591973471;193710,113583292
"8085";"562131_v2014";"229074_1";55017168;17;17;225661,591973471;193742,113583292
"8086";"562131_v2014";"229074_1";57114320;18;18;225789,591973471;193710,113583292
"8087";"562131_v2014";"229074_1";65502928;19;19;225693,591973471;193710,113583292
"8088";"562183_v2014";"330194_1";3501010;1;1;229245,591973471;194062,113583292
"8089";"562183_v2014";"330194_1";4524498;2;2;229245,591973471;193998,113583292
"8090";"562183_v2014";"330194_1";7695314;3;3;229181,591973471;194094,113583292
"8091";"562183_v2014";"330194_1";11889618;4;4;229213,591973471;194094,113583292
"8092";"562183_v2014";"330194_1";15272402;5;5;229117,591973471;193998,113583292
"8093";"562183_v2014";"330194_1";16083922;6;6;229181,591973471;194030,113583292
"8094";"562183_v2014";"330194_1";17107410;7;7;229149,591973471;193966,113583292
"8095";"562183_v2014";"330194_1";17132498;8;8;229277,591973471;194030,113583292
"8096";"562183_v2014";"330194_1";20278226;9;9;229245,591973471;194030,113583292
"8097";"562183_v2014";"330194_1";23661010;10;10;229085,591973471;193934,113583292
"8098";"562183_v2014";"330194_1";24472530;11;11;229149,591973471;194094,113583292
"8099";"562183_v2014";"330194_1";29191122;12;12;229085,591973471;194030,113583292
"8100";"562183_v2014";"330194_1";32049618;13;13;229117,591973471;193966,113583292
"8101";"562183_v2014";"330194_1";32861138;14;14;229181,591973471;194062,113583292
"8102";"562183_v2014";"330194_1";33884624;15;15;229181,591973471;193966,113583292
"8103";"562183_v2014";"330194_1";37055440;16;16;229213,591973471;194030,113583292
"8104";"562183_v2014";"330194_1";38078928;17;17;229213,591973471;193998,113583292
"8105";"562183_v2014";"330194_1";45418960;18;18;229277,591973471;193998,113583292
"8106";"562183_v2014";"330194_1";45968336;19;19;229117,591973471;194030,113583292
"8107";"562183_v2014";"330194_1";48826832;20;20;229085,591973471;193966,113583292
"8108";"562183_v2014";"330194_1";49638352;21;21;229149,591973471;194062,113583292
"8109";"562183_v2014";"330194_1";50661840;22;22;229149,591973471;193998,113583292
"8110";"562183_v2014";"330194_1";53832656;23;23;229213,591973471;194062,113583292
"8111";"562183_v2014";"330194_1";54856144;24;24;229213,591973471;193966,113583292
"8112";"562183_v2014";"330194_1";57215440;25;25;229117,591973471;193934,113583292
"8113";"562183_v2014";"330194_1";62745552;26;26;229117,591973471;194062,113583292
"8114";"562183_v2014";"330194_1";65604048;27;27;229085,591973471;193998,113583292
"8115";"562183_v2014";"330194_1";66415568;28;28;229149,591973471;194030,113583292
"8116";"562209_v2018";"690390_1";4884694;1;1;177501,591973471;217934,113583292
"8117";"562209_v2018";"690390_1";7243990;2;2;177405,591973471;217902,113583292
"8118";"562209_v2018";"690390_1";7506134;3;3;177469,591973471;217806,113583292
"8119";"562209_v2018";"690390_1";9078998;4;4;177437,591973471;217870,113583292
"8120";"562209_v2018";"690390_1";13273302;5;5;177469,591973471;217934,113583292
"8121";"562209_v2018";"690390_1";15370454;6;6;177565,591973471;217934,113583292
"8122";"562209_v2018";"690390_1";17467606;7;7;177501,591973471;217870,113583292
"8123";"562209_v2018";"690390_1";21661910;8;8;177501,591973471;217902,113583292
"8124";"562209_v2018";"690390_1";25856214;9;9;177469,591973471;217870,113583292
"8125";"562209_v2018";"690390_1";30050518;10;10;177437,591973471;217902,113583292
"8126";"562209_v2018";"690390_1";32147670;11;11;177597,591973471;217934,113583292
"8127";"562209_v2018";"690390_1";38439128;12;12;177533,591973471;217902,113583292
"8128";"562209_v2018";"690390_1";42633432;13;13;177437,591973471;217838,113583292
"8129";"562209_v2018";"690390_1";46827736;14;14;177437,591973471;217934,113583292
"8130";"562209_v2018";"690390_1";48924888;15;15;177565,591973471;217902,113583292
"8131";"562209_v2018";"690390_1";49187032;16;16;177405,591973471;217870,113583292
"8132";"562209_v2018";"690390_1";51022040;17;17;177533,591973471;217870,113583292
"8133";"562209_v2018";"690390_1";55216344;18;18;177533,591973471;217934,113583292
"8134";"562209_v2018";"690390_1";57575640;19;19;177405,591973471;217934,113583292
"8135";"562209_v2018";"690390_1";59410648;20;20;177469,591973471;217838,113583292
"8136";"562209_v2018";"690390_1";63604952;21;21;177469,591973471;217902,113583292
"8137";"562296_v2018";"786902_1";8126934;1;1;178045,591973471;218286,113583292
"8138";"562296_v2018";"786902_1";9175510;2;2;178109,591973471;218254,113583292
"8139";"562296_v2018";"786902_1";12321238;3;3;178045,591973471;218222,113583292
"8140";"562296_v2018";"786902_1";15466966;4;4;178045,591973471;218190,113583292
"8141";"562296_v2018";"786902_1";17564118;5;5;178077,591973471;218318,113583292
"8142";"562296_v2018";"786902_1";21758422;6;6;178141,591973471;218222,113583292
"8143";"562296_v2018";"786902_1";24904150;7;7;178013,591973471;218286,113583292
"8144";"562296_v2018";"786902_1";25952726;8;8;178077,591973471;218254,113583292
"8145";"562296_v2018";"786902_1";34341336;9;9;178077,591973471;218286,113583292
"8146";"562296_v2018";"786902_1";41681368;10;10;178013,591973471;218318,113583292
"8147";"562296_v2018";"786902_1";42729944;11;11;178109,591973471;218222,113583292
"8148";"562296_v2018";"786902_1";45875672;12;12;178045,591973471;218254,113583292
"8149";"562296_v2018";"786902_1";49021400;13;13;178013,591973471;218190,113583292
"8150";"562296_v2018";"786902_1";52167128;14;14;178077,591973471;218190,113583292
"8151";"562296_v2018";"786902_1";58458584;15;15;178045,591973471;218318,113583292
"8152";"562296_v2018";"786902_1";59507160;16;16;178077,591973471;218222,113583292
"8153";"562296_v2018";"786902_1";62652888;17;17;178013,591973471;218254,113583292
"8154";"562296_v2018";"786902_1";63963608;18;18;178013,591973471;218350,113583292
"8155";"562308_v2014";"3026_1";3148754;1;NA;228733,591973471;194158,113583292
"8156";"562308_v2014";"3026_1";16780242;2;1;228669,591973471;194030,113583292
"8157";"562308_v2014";"3026_1";22023122;3;NA;228765,591973471;194062,113583292
"8158";"562308_v2014";"3026_1";41946064;4;2;228669,591973471;194094,113583292
"8159";"562308_v2014";"3026_1";46140368;5;3;228701,591973471;194094,113583292
"8160";"562308_v2014";"3026_1";58723280;6;4;228669,591973471;194126,113583292
"8161";"562308_v2014";"3026_1";62917584;7;5;228701,591973471;194126,113583292
"8162";"562413_v2018";"48897_1";2866945;2;1;61469,591973471;205390,113583292
"8163";"562413_v2018";"48897_1";4243201;3;2;61341,591973471;205390,113583292
"8164";"562413_v2018";"48897_1";6340353;5;3;61309,591973471;205326,113583292
"8165";"562413_v2018";"48897_1";7061249;6;4;61469,591973471;205326,113583292
"8166";"562413_v2018";"48897_1";8437505;7;5;61373,591973471;205294,113583292
"8167";"562413_v2018";"48897_1";9486081;9;6;61309,591973471;205454,113583292
"8168";"562413_v2018";"48897_1";10206977;10;7;61469,591973471;205486,113583292
"8169";"562413_v2018";"48897_1";11583233;12;8;61373,591973471;205422,113583292
"8170";"562413_v2018";"48897_1";12631809;14;9;61405,591973471;205326,113583292
"8171";"562413_v2018";"48897_1";14728961;16;10;61309,591973471;205358,113583292
"8172";"562413_v2018";"48897_1";15777537;18;11;61437,591973471;205422,113583292
"8173";"562413_v2018";"48897_1";16826112;20;12;61437,591973471;205358,113583292
"8174";"562413_v2018";"48897_1";19644160;23;13;61501,591973471;205390,113583292
"8175";"562413_v2018";"48897_1";19971840;25;14;61437,591973471;205486,113583292
"8176";"562413_v2018";"48897_1";21020416;26;15;61373,591973471;205390,113583292
"8177";"562413_v2018";"48897_1";22789888;27;16;61501,591973471;205422,113583292
"8178";"562413_v2018";"48897_1";24166144;29;17;61373,591973471;205486,113583292
"8179";"562413_v2018";"48897_1";29409024;33;18;61405,591973471;205294,113583292
"8180";"562413_v2018";"48897_1";31506176;34;19;61309,591973471;205390,113583292
"8181";"562413_v2018";"48897_1";32554752;35;20;61405,591973471;205454,113583292
"8182";"562413_v2018";"48897_1";34651904;38;21;61309,591973471;205486,113583292
"8183";"562413_v2018";"48897_1";36421376;39;22;61501,591973471;205358,113583292
"8184";"562413_v2018";"48897_1";36749056;41;23;61405,591973471;205486,113583292
"8185";"562413_v2018";"48897_1";37797632;43;24;61341,591973471;205358,113583292
"8186";"562413_v2018";"48897_1";39567104;44;25;61469,591973471;205422,113583292
"8187";"562413_v2018";"48897_1";39894784;45;26;61309,591973471;205294,113583292
"8188";"562413_v2018";"48897_1";40615680;46;27;61501,591973471;205326,113583292
"8189";"562413_v2018";"48897_1";41991936;48;28;61373,591973471;205326,113583292
"8190";"562413_v2018";"48897_1";43761408;50;29;61501,591973471;205486,113583292
"8191";"562413_v2018";"48897_1";45137664;53;30;61341,591973471;205454,113583292
"8192";"562413_v2018";"48897_1";46186240;55;31;61437,591973471;205326,113583292
"8193";"562413_v2018";"48897_1";49331968;58;32;61405,591973471;205422,113583292
"8194";"562413_v2018";"48897_1";50380544;60;33;61437,591973471;205390,113583292
"8195";"562413_v2018";"48897_1";53198592;63;34;61469,591973471;205358,113583292
"8196";"562413_v2018";"48897_1";56344320;64;35;61501,591973471;205454,113583292
"8197";"562413_v2018";"48897_1";57392896;66;36;61469,591973471;205294,113583292
"8198";"562413_v2018";"48897_1";58769152;67;37;61341,591973471;205294,113583292
"8199";"562413_v2018";"48897_1";59817728;69;38;61309,591973471;205422,113583292
"8200";"562413_v2018";"48897_1";61914880;72;39;61373,591973471;205454,113583292
"8201";"562413_v2018";"48897_1";66109184;75;40;61437,591973471;205454,113583292
"8202";"562413_v2018";"769793_1";1818369;1;1;61533,591973471;205454,113583292
"8203";"562413_v2018";"769793_1";4964097;4;2;61661,591973471;205422,113583292
"8204";"562413_v2018";"769793_1";9158401;8;3;61629,591973471;205518,113583292
"8205";"562413_v2018";"769793_1";11255553;11;4;61565,591973471;205390,113583292
"8206";"562413_v2018";"769793_1";12304129;13;5;61661,591973471;205390,113583292
"8207";"562413_v2018";"769793_1";14401281;15;6;61533,591973471;205486,113583292
"8208";"562413_v2018";"769793_1";15449857;17;7;61565,591973471;205326,113583292
"8209";"562413_v2018";"769793_1";16498433;19;8;61629,591973471;205358,113583292
"8210";"562413_v2018";"769793_1";17547008;21;9;61597,591973471;205454,113583292
"8211";"562413_v2018";"769793_1";18595584;22;10;61565,591973471;205454,113583292
"8212";"562413_v2018";"769793_1";19644160;23;11;61501,591973471;205390,113583292
"8213";"562413_v2018";"769793_1";22789888;27;12;61501,591973471;205422,113583292
"8214";"562413_v2018";"769793_1";25935616;30;13;61629,591973471;205486,113583292
"8215";"562413_v2018";"769793_1";28032768;31;14;61533,591973471;205358,113583292
"8216";"562413_v2018";"769793_1";29081344;32;15;61693,591973471;205358,113583292
"8217";"562413_v2018";"769793_1";33275648;36;16;61597,591973471;205358,113583292
"8218";"562413_v2018";"769793_1";34324224;37;17;61629,591973471;205454,113583292
"8219";"562413_v2018";"769793_1";36421376;39;18;61501,591973471;205358,113583292
"8220";"562413_v2018";"769793_1";37469952;42;19;61597,591973471;205326,113583292
"8221";"562413_v2018";"769793_1";40615680;46;20;61501,591973471;205326,113583292
"8222";"562413_v2018";"769793_1";42712832;49;21;61597,591973471;205486,113583292
"8223";"562413_v2018";"769793_1";43761408;50;22;61501,591973471;205486,113583292
"8224";"562413_v2018";"769793_1";44809984;52;23;61533,591973471;205390,113583292
"8225";"562413_v2018";"769793_1";45858560;54;24;61661,591973471;205358,113583292
"8226";"562413_v2018";"769793_1";47955712;56;25;61565,591973471;205518,113583292
"8227";"562413_v2018";"769793_1";49004288;57;26;61533,591973471;205326,113583292
"8228";"562413_v2018";"769793_1";50052864;59;27;61629,591973471;205390,113583292
"8229";"562413_v2018";"769793_1";51101440;61;28;61629,591973471;205422,113583292
"8230";"562413_v2018";"769793_1";52150016;62;29;61565,591973471;205422,113583292
