"";"point_status";"legacy_site";"point_code";"main_type";"type";"phab";"polygon_id";"source_bwk";"sac";"grts_ranking";"grts_ranking_draw";"measured_cycle1";"measurement_date";"selected_main_type";"selected_subtype";"rank_rel_main_type";"rank_rel_subtype";"x_coord";"y_coord"
"298";"reserve_cycle2";FALSE;"1829622_2";"7140";"7140_meso";100;"629010_v2020";"185";1;33412854;1829622;TRUE;2018-05-15;FALSE;FALSE;81;59;189539,7;209786,1
"299";"reserve_cycle2";FALSE;"18333874_1";"6230";"6230_hnk";100;"674718_v2014";"11ex";1;18333874;18333874;FALSE;NA;FALSE;FALSE;500;12;241565,591973471;167374,113583292
"300";"reserve_cycle2";FALSE;"1834481_1";"6510";"6510_hua";100;"682094_v2014";"97";0;1834481;1834481;FALSE;NA;FALSE;FALSE;210;40;44029,6;187566,1
"301";"reserve_cycle2";FALSE;"1834801_1";"2130";"2130_hd";100;"497679_v2020";"049";0;1834801;1834801;FALSE;NA;FALSE;FALSE;11;173;31773,591973471;203886,113583292
"302";"reserve_cycle2";FALSE;"1839666_1";"7140";"7140_meso";100;"677383_v2014";"11ex";1;1839666;1839666;TRUE;2018-06-07;FALSE;FALSE;82;60;232157,6;178638,1
"303";"reserve_cycle2";FALSE;"1840785_1";"6510";"6510_hua";20;"174389_v2020";"185";0;1840785;1840785;FALSE;NA;FALSE;FALSE;212;41;37277,59197;183886,1136
"304";"reserve_cycle2";FALSE;"1879249_1";"6510";"6510_hua";100;"156710_v2020";"185";0;1879249;1879249;FALSE;NA;FALSE;FALSE;214;42;44285,591973471;185678,113583292
"305";"reserve_cycle2";FALSE;"187986_1";"4030";"4030";50;"411333_v2014";"047";0;187986;187986;FALSE;NA;FALSE;FALSE;22;80;236477,591973471;186894,113583292
"306";"reserve_cycle2";FALSE;"1884126_2";"6230";"6230_hmo";25;"665978_v2014";"147";1;14467038;1884126;TRUE;2016-08-02;FALSE;FALSE;155;47;159413,6;226099,3
"307";"reserve_cycle2";FALSE;"1885721_1";"6510";"6510_hua";100;"615084_v2014";"086";0;1885721;1885721;FALSE;NA;FALSE;FALSE;215,5;43,5;94493,6;168814,1
"308";"reserve_cycle2";FALSE;"1885721_2";"6510";"6510_hua";100;"615084_v2014";"086";0;1885721;1885721;FALSE;NA;FALSE;FALSE;215,5;43,5;94489,534;168814,791
"309";"not_selelected";FALSE;"1887022_2";"6230";"6230_hn";100;"542975_v2016";"1511";1;40422190;1887022;TRUE;2018-06-13;FALSE;FALSE;156;69;196862,9;229544,5
"310";"reserve_cycle2";FALSE;"1891314_1";"7140";"7140_meso";80;"424245_v2020";"1910";1;1891314;1891314;FALSE;NA;FALSE;FALSE;83;61;240413,591973471;180398,113583292
"311";"reserve_cycle2";FALSE;"1892289_1";"6230";"6230";75;"508067_v2020";"167";0;1892289;1892289;FALSE;NA;FALSE;FALSE;39,5;5;76573,591973471;204014,113583292
"312";"reserve_cycle2";FALSE;"1892289_1";"6230";"6230_ha";20;"508067_v2020";"167";0;1892289;1892289;FALSE;NA;FALSE;FALSE;39,5;73;76573,591973471;204014,113583292
"313";"reserve_cycle2";FALSE;"1894033_1";"6510";"6510_hua";100;"163482_v2020";"185";0;1894033;1894033;FALSE;NA;FALSE;FALSE;217;45;36157,59197;183790,1136
"314";"reserve_cycle2";FALSE;"18972272_1";"2190";"2190_overig";80;"516848_v2020";"199";0;18972272;18972272;FALSE;NA;FALSE;FALSE;4;98;39901,591973471;208526,113583292
"315";"reserve_cycle2";FALSE;"19106070_1";"6510";"6510_hus";100;"275809_v2020";"195";1;19106070;19106070;FALSE;NA;FALSE;FALSE;302;45;164445,591973471;187214,113583292
"316";"reserve_cycle2";FALSE;"1913782_1";"7140";"7140_meso";30;"646388_v2020";"195";1;1913782;1913782;TRUE;2018-07-10;FALSE;FALSE;84;62;217085,4;198478,3
"317";"reserve_cycle2";FALSE;"1915830_1";"7140";"7140_meso";80;"380730_v2020";"197";1;1915830;1915830;FALSE;NA;FALSE;FALSE;85;63;213853,591973471;196910,113583292
"318";"reserve_cycle2";FALSE;"1916981_1";"2130";"2130_hd";100;"560506_v2018";"056";0;1916981;1916981;FALSE;NA;FALSE;FALSE;12;174;78205,591973471;226734,113583292
"319";"reserve_cycle2";FALSE;"1919169_1";"6230";"6230";80;"618588_v2014";"016";0;1919169;1919169;FALSE;NA;FALSE;FALSE;41;6;79453,591973471;202926,113583292
"320";"reserve_cycle2";FALSE;"1927030_1";"7140";"7140_meso";100;"667452_v2014";"167";1;1927030;1927030;TRUE;2018-07-05;FALSE;FALSE;87;64;206685,4;205006,2
"321";"reserve_cycle2";FALSE;"1927134_1";"2330";"2330";100;"590327_v2014";"046";0;1927134;1927134;FALSE;NA;FALSE;FALSE;66;11;153661,591973471;226254,113583292
"322";"reserve_cycle2";FALSE;"1927478_1";"6230";"6230_ha";70;"491898_v2018";"1611";0;1927478;1927478;FALSE;NA;FALSE;FALSE;42;75;193853,591973471;191118,113583292
"323";"reserve_cycle2";FALSE;"1933238_1";"6230";"6230_ha";50;"421381_v2020";"196";0;1933238;1933238;TRUE;2020-09-02;FALSE;FALSE;43;76;218333,6;195982,1
"324";"reserve_cycle2";FALSE;"193326_1";"4030";"4030";100;"540636_v2016";"149";0;193326;193326;FALSE;NA;FALSE;FALSE;23;85;198109,591973471;231278,113583292
"325";"reserve_cycle2";FALSE;"1934773_1";"2120";"2120";100;"560754_v2018";"0210";0;1934773;1934773;FALSE;NA;FALSE;FALSE;19;141;57789,591973471;220398,113583292
"326";"reserve_cycle2";FALSE;"1938478_2";"6230";"6230_hmo";70;"561722_v2018";"177";1;56464430;1938478;TRUE;2015-07-08;FALSE;FALSE;160;48;189778,1;218765,9
"327";"reserve_cycle2";FALSE;"1950913_1";"6230";"6230";50;"590794_v2018";"148";1;1950913;1950913;TRUE;2021-07-06;FALSE;FALSE;162;7;86845,1;205357,9
"328";"not_selelected";FALSE;"1951958_1";"6230";"6230_ha";100;"520598_v2018";"1710";1;1951958;1951958;TRUE;2020-10-09;FALSE;FALSE;163;77;176989,6;217293,9
"329";"reserve_cycle2";FALSE;"1957678_1";"4010";"4010";70;"594774_v2014";"99n";0;1957678;1957678;FALSE;NA;FALSE;FALSE;19;210;201181,591973471;227374,113583292
"330";"reserve_cycle2";FALSE;"1958022_1";"6230";"6230_hmo";70;"420372_v2020";"195";1;1958022;1958022;FALSE;NA;FALSE;FALSE;164;49;179805,591973471;184622,113583292
"331";"reserve_cycle2";FALSE;"196326_1";"4030";"4030";100;"544497_v2018";"1710";0;196326;196326;FALSE;NA;FALSE;FALSE;24;87;215933,591973471;184462,113583292
"332";"reserve_cycle2";FALSE;"19645206_1";"6510";"6510_hus";100;"107593_v2014";"118";0;19645206;19645206;FALSE;NA;FALSE;FALSE;475;46;155037,591973471;186446,113583292
"333";"reserve_cycle2";FALSE;"1971377_1";"2120";"2120";100;"517225_v2018";"05l";0;1971377;1971377;FALSE;NA;FALSE;FALSE;20;145;23581,591973471;199854,113583292
"334";"reserve_cycle2";FALSE;"1973974_1";"6230";"6230_ha";100;"544777_v2016";"1511";0;1973974;1973974;FALSE;NA;FALSE;FALSE;44;78;176861,591973471;207982,113583292
"335";"reserve_cycle2";FALSE;"19797266_1";"6510";"6510_hus";100;"632705_v2020";"185";1;19797266;19797266;FALSE;NA;FALSE;FALSE;307;47;218685,591973471;217422,113583292
"336";"reserve_cycle2";FALSE;"1982209_1";"6230";"6230_hmo";20;"560176_v2018";"179";1;1982209;1982209;FALSE;NA;FALSE;FALSE;165,5;50;61309,591973471;205006,113583292
"337";"reserve_cycle2";FALSE;"1985142_1";"6230";"6230_ha";50;"590909_v2018";"176";0;1985142;1985142;FALSE;NA;FALSE;FALSE;45;79;215485,591973471;208910,113583292
"338";"reserve_cycle2";FALSE;"1994230_1";"2330";"2330";100;"598622_v2014";"98z";0;1994230;1994230;FALSE;NA;FALSE;FALSE;70;12;201757,591973471;204686,113583292
"339";"reserve_cycle2";FALSE;"1996977_1";"2120";"2120";60;"439140_v2016";"049";0;1996977;1996977;FALSE;NA;FALSE;FALSE;21;146;29341,591973471;201710,113583292
"340";"reserve_cycle2";FALSE;"20006080_1";"6410";"6410_ve";50;"507372_v2018";"167";1;20006080;20006080;FALSE;NA;FALSE;FALSE;158;4;85949,591973471;204334,113583292
"341";"reserve_cycle2";FALSE;"200310_1";"4030";"4030";100;"436261_v2018";"1412";0;200310;200310;FALSE;NA;FALSE;FALSE;25;88;214301,591973471;209838,113583292
"342";"reserve_cycle2";FALSE;"2005169_1";"2160";"2160";60;"442546_v2018";"049";0;2005169;2005169;FALSE;NA;FALSE;FALSE;5;152;27709,591973471;201870,113583292
"343";"reserve_cycle2";FALSE;"2010929_1";"2160";"2160";100;"640196_v2014";"05l";0;2010929;2010929;FALSE;NA;FALSE;FALSE;6;153;33565,591973471;204142,113583292
"344";"reserve_cycle2";FALSE;"20117854_1";"6510";"6510_hus";20;"416206_v2014";"054";0;20117854;20117854;FALSE;NA;FALSE;FALSE;476;48;176509,591973471;238222,113583292
"345";"not_selelected";FALSE;"2016242_1";"6230";"6230_ha";40;"663179_v2014";"123";1;2016242;2016242;TRUE;2020-07-22;FALSE;FALSE;167;80;238813,6;183054,1
"346";"reserve_cycle2";FALSE;"2016390_1";"6230";"6230_hmo";10;"509902_v2018";"1610";1;2016390;2016390;TRUE;2019-07-08;FALSE;FALSE;168;51;178173,5;177710,1
"347";"reserve_cycle2";FALSE;"202290_1";"4030";"4030";30;"633578_v2014";"0311";0;202290;202290;FALSE;NA;FALSE;FALSE;26;89;231485,591973471;182414,113583292
"348";"reserve_cycle2";FALSE;"2026165_1";"2120";"2120";100;"507103_v2018";"018";0;2026165;2026165;FALSE;NA;FALSE;FALSE;22;151;66237,591973471;224750,113583292
"349";"reserve_cycle2";FALSE;"2028745_1";"6230";"6230_hn";100;"598777_v2014";"059";0;2028745;2028745;FALSE;NA;FALSE;FALSE;46;74;97245,6;189966,1
"350";"reserve_cycle2";FALSE;"2033297_1";"6510";"6510_hua";100;"163482_v2020";"185";0;2033297;2033297;FALSE;NA;FALSE;FALSE;219;46;36253,59197;183694,1136
"351";"reserve_cycle2";FALSE;"2035154_1";"2330";"2330";100;"590880_v2014";"046";0;2035154;2035154;FALSE;NA;FALSE;FALSE;71;13;228701,591973471;188142,113583292
"352";"reserve_cycle2";FALSE;"2037393_1";"6510";"6510_hua";100;"173680_v2020";"185";0;2037393;2037393;FALSE;NA;FALSE;FALSE;220,5;47,5;36413,6;183950,1
"353";"reserve_cycle2";FALSE;"2037393_2";"6510";"6510_hua";100;"173680_v2020";"185";0;2037393;2037393;FALSE;NA;FALSE;FALSE;220,5;47,5;36413,574;183951,432
"354";"reserve_cycle2";FALSE;"2045745_1";"2130";"2130_hd";100;"517130_v2020";"197";0;2045745;2045745;FALSE;NA;FALSE;FALSE;13;175;35805,591973471;206062,113583292
"355";"reserve_cycle2";FALSE;"2050241_1";"6230";"6230";80;"618588_v2014";"016";0;2050241;2050241;FALSE;NA;FALSE;FALSE;47;8;80317,591973471;202446,113583292
"356";"reserve_cycle2";FALSE;"2052510_1";"6230";"6230_hmo";60;"633086_v2020";"1810";0;2052510;2052510;FALSE;NA;FALSE;FALSE;48;52;183165,591973471;230862,113583292
"357";"not_selelected";FALSE;"2057585_1";"2130";"2130_hd";80;"601031_v2014";"04l";1;2057585;2057585;TRUE;2020-07-20;FALSE;FALSE;201;176;43421,6;211118,1
"358";"reserve_cycle2";FALSE;"206038_1";"4030";"4030";100;"633379_v2020";"187";0;206038;206038;FALSE;NA;FALSE;FALSE;27;91;176029,591973471;212270,113583292
"359";"reserve_cycle2";FALSE;"20625190_1";"6230";"6230_hnk";20;"118623_v2014";"139";0;20625190;20625190;FALSE;NA;FALSE;FALSE;349;13;207197,591973471;163790,113583292
"360";"not_selelected";FALSE;"2070830_1";"6230";"6230_ha";100;"661382_v2014";"099";1;2070830;2070830;TRUE;2020-08-06;FALSE;FALSE;170;81;191997,6;232046,2
"361";"reserve_cycle2";FALSE;"207094_1";"4030";"4030";100;"560751_v2018";"1412";0;207094;207094;FALSE;NA;FALSE;FALSE;28;93;199197,591973471;212558,113583292
"362";"reserve_cycle2";FALSE;"2078897_1";"2160";"2160";70;"511555_v2020";"05l";0;2078897;2078897;FALSE;NA;FALSE;FALSE;7;154;29117,591973471;201358,113583292
"363";"not_selelected";FALSE;"2080902_1";"6230";"6230_ha";70;"442573_v2018";"1310";1;2080902;2080902;TRUE;2020-07-09;FALSE;FALSE;171;82;179613,4;181838,4
"364";"not_selelected";FALSE;"2088658_1";"6230";"6230_ha";10;"409732_v2018";"1410";1;2088658;2088658;TRUE;2020-07-22;FALSE;FALSE;173;84;223453,6;189998,1
"365";"reserve_cycle2";FALSE;"20888670_1";"6510";"6510_hus";20;"558115_v2020";"058";0;20888670;20888670;FALSE;NA;FALSE;FALSE;478;49;181277,591973471;241646,113583292
"366";"reserve_cycle2";FALSE;"2096625_1";"6510";"6510_hua";100;"169460_v2020";"97";0;2096625;2096625;FALSE;NA;FALSE;FALSE;222;49;43549,6;187758,1
"367";"reserve_cycle2";FALSE;"2097142_1";"2330";"2330";100;"505787_v2018";"178";1;2097142;2097142;FALSE;NA;FALSE;FALSE;186;14;187645,591973471;216878,113583292
"368";"reserve_cycle2";FALSE;"2101214_1";"4010";"4010";70;"567497_v2014";"039";0;2101214;2101214;FALSE;NA;FALSE;FALSE;20;211;158141,591973471;223566,113583292
"369";"reserve_cycle2";FALSE;"2109586_1";"7140";"7140_meso";100;"550284_v2018";"1710";1;2109586;2109586;FALSE;NA;FALSE;FALSE;92;65;240797,591973471;208526,113583292
"370";"reserve_cycle2";FALSE;"21167406_1";"6410";"6410_ve";100;"509729_v2018";"167";1;21167406;21167406;FALSE;NA;FALSE;FALSE;162;5;187357,591973471;232462,113583292
"371";"reserve_cycle2";FALSE;"2121625_1";"6510";"6510_hua";100;"614968_v2014";"086";0;2121625;2121625;FALSE;NA;FALSE;FALSE;224;50;94685,6;169486,1
"372";"reserve_cycle2";FALSE;"2129393_1";"6510";"6510_hua";100;"169460_v2020";"97";0;2129393;2129393;FALSE;NA;FALSE;FALSE;225;51;43389,6;187726,1
"373";"reserve_cycle2";FALSE;"21314888_1";"7140";"7140_mrd";100;"511528_v2020";"147";1;21314888;21314888;FALSE;NA;FALSE;FALSE;319;24;93181,591973471;217838,113583292
"374";"reserve_cycle2";FALSE;"2133734_1";"6230";"6230_hmo";70;"552600_v2018";"179";0;2133734;2133734;TRUE;2016-07-26;FALSE;FALSE;50;53;216957,6;185550,1
"375";"reserve_cycle2";FALSE;"2133926_2";"6230";"6230_hmo";100;"343594_v2020";"185";1;31494054;2133926;TRUE;2017-07-20;FALSE;FALSE;176;54;186084,3;179851,6
"376";"reserve_cycle2";FALSE;"2135697_1";"6510";"6510_hua";100;"145548_v2020";"185";0;2135697;2135697;FALSE;NA;FALSE;FALSE;226;52;38109,59197;183982,1136
"377";"reserve_cycle2";FALSE;"2135926_1";"7140";"7140_meso";100;"462920_v2018";"168";1;2135926;2135926;FALSE;NA;FALSE;FALSE;94;66;206493,591973471;204174,113583292
"378";"reserve_cycle2";FALSE;"21480214_1";"6510";"6510_hus";100;"113566_v2014";"118";0;21480214;21480214;FALSE;NA;FALSE;FALSE;480;50;154845,591973471;186542,113583292
"379";"reserve_cycle2";FALSE;"215346_1";"4030";"4030";100;"591897_v2014";"055";0;215346;215346;FALSE;NA;FALSE;FALSE;29;97;226013,591973471;185230,113583292
"380";"reserve_cycle2";FALSE;"2154673_1";"2130";"2130_had";100;"169536_v2020";"l";1;2154673;2154673;FALSE;NA;FALSE;FALSE;204;40;24477,6;196494,1
"381";"not_selelected";FALSE;"2156242_1";"6230";"6230_ha";10;"409732_v2018";"1410";1;2156242;2156242;TRUE;2020-07-23;FALSE;FALSE;178;86;224221,6;189838,1
"382";"reserve_cycle2";FALSE;"2158382_1";"4010";"4010";100;"412308_v2014";"98z";0;2158382;2158382;FALSE;NA;FALSE;FALSE;21;212;199773,591973471;226862,113583292
"383";"reserve_cycle2";FALSE;"2159029_1";"2120";"2120";100;"507130_v2018";"049";0;2159029;2159029;FALSE;NA;FALSE;FALSE;23;157;62141,591973471;223182,113583292
"384";"reserve_cycle2";FALSE;"2160273_1";"6510";"6510_hua";80;"173625_v2020";"185";0;2160273;2160273;FALSE;NA;FALSE;FALSE;228;53;36477,591973471;183470,113583292
"385";"reserve_cycle2";TRUE;"2173041_1";"2130";"2130_had";30;"444760_v2016";"028";1;58534001;2173041;TRUE;2021-07-14;FALSE;FALSE;205;41;54066,03;216251,4
"386";"reserve_cycle2";FALSE;"2177974_1";"7140";"7140_meso";100;"420884_v2020";"197";1;2177974;2177974;FALSE;NA;FALSE;FALSE;97;67;213885,591973471;196750,113583292
"387";"reserve_cycle2";FALSE;"2178817_1";"6230";"6230_hmo";60;"560895_v2018";"179";1;2178817;2178817;FALSE;NA;FALSE;FALSE;180;55;61245,591973471;204526,113583292
"388";"reserve_cycle2";FALSE;"2180854_1";"2330";"2330";30;"590328_v2014";"988";0;2180854;2180854;FALSE;NA;FALSE;FALSE;80;15;186493,591973471;208654,113583292
"389";"reserve_cycle2";FALSE;"2185269_1";"2120";"2120";20;"645050_v2014";"018";0;2185269;2185269;FALSE;NA;FALSE;FALSE;24;158;72285,591973471;226478,113583292
"390";"reserve_cycle2";FALSE;"2185269_1";"2130";"2130_hd";60;"645050_v2014";"018";0;2185269;2185269;FALSE;NA;FALSE;FALSE;14;177;72285,591973471;226478,113583292
"391";"reserve_cycle2";FALSE;"2185269_1";"2160";"2160";20;"645050_v2014";"018";0;2185269;2185269;FALSE;NA;FALSE;FALSE;8;155;72285,591973471;226478,113583292
"392";"reserve_cycle2";FALSE;"21894418_1";"6510";"6510_hus";100;"632705_v2020";"185";1;21894418;21894418;FALSE;NA;FALSE;FALSE;326;51;218749,591973471;217550,113583292
"393";"reserve_cycle2";FALSE;"2205854_1";"6230";"6230_hmo";100;"644442_v2020";"196";0;2205854;2205854;FALSE;NA;FALSE;FALSE;52;56;175101,591973471;220302,113583292
"394";"reserve_cycle2";FALSE;"22098066_1";"7140";"7140_mrd";90;"550302_v2018";"178";1;22098066;22098066;FALSE;NA;FALSE;FALSE;320;25;240637,591973471;208718,113583292
"395";"reserve_cycle2";FALSE;"2219825_1";"2120";"2120";100;"560524_v2018";"049";0;2219825;2219825;FALSE;NA;FALSE;FALSE;25;163;31837,591973471;204334,113583292
"396";"reserve_cycle2";FALSE;"22247518_1";"6510";"6510_hus";100;"461890_v2014";"067";0;22247518;22247518;FALSE;NA;FALSE;FALSE;483;52;177757,591973471;236814,113583292
"397";"reserve_cycle2";FALSE;"2225078_2";"7140";"7140_meso";50;"646399_v2020";"198";1;2225078;2225078;TRUE;2015-09-18;FALSE;FALSE;98;68;218228,6;198739,5
"398";"reserve_cycle2";FALSE;"2232113_1";"2120";"2120";100;"507125_v2018";"049";0;2232113;2232113;FALSE;NA;FALSE;FALSE;26;164;33853,591973471;205358,113583292
"399";"reserve_cycle2";FALSE;"2233013_1";"1330";"1330_hpr";100;"561777_v2018";"158";1;2233013;2233013;FALSE;NA;FALSE;FALSE;78;53;63197,591973471;219790,113583292
"400";"reserve_cycle2";FALSE;"2239241_1";"1330";"1330_hpr";100;"449104_v2016";"158";1;2239241;2239241;TRUE;2019-10-29;FALSE;FALSE;79;54;104701,6;215438,1
"401";"reserve_cycle2";FALSE;"2240302_1";"4010";"4010";70;"412374_v2014";"98z";0;2240302;2240302;FALSE;NA;FALSE;FALSE;22;213;199869,591973471;228302,113583292
"402";"reserve_cycle2";FALSE;"2243734_1";"4010";"4010";100;"551475_v2016";"148";0;2243734;2243734;FALSE;NA;FALSE;FALSE;23;214;168637,591973471;205230,113583292
"403";"reserve_cycle2";FALSE;"2260785_1";"2120";"2120";100;"560873_v2018";"049";0;2260785;2260785;FALSE;NA;FALSE;FALSE;27;165;30525,591973471;203758,113583292
"404";"reserve_cycle2";FALSE;"2264998_2";"6230";"6230_hmo";100;"360528_v2020";"185";1;19042214;2264998;TRUE;2017-07-20;FALSE;FALSE;184;57;186457,9;180070,4
"405";"reserve_cycle2";FALSE;"2271025_1";"2130";"2130_hd";100;"449663_v2018";"048";0;2271025;2271025;FALSE;NA;FALSE;FALSE;15;178;36733,591973471;205614,113583292
"406";"reserve_cycle2";FALSE;"2287582_1";"4010";"4010";100;"646515_v2014";"129";0;2287582;2287582;FALSE;NA;FALSE;FALSE;24;215;154077,591973471;225486,113583292
"407";"reserve_cycle2";FALSE;"229169_1";"2120";"2120";100;"560873_v2018";"049";0;229169;229169;FALSE;NA;FALSE;FALSE;6;52;30781,591973471;203790,113583292
"408";"reserve_cycle2";FALSE;"2298502_1";"7140";"7140_meso";100;"424652_v2020";"197";1;2298502;2298502;FALSE;NA;FALSE;FALSE;100;69;169981,591973471;169614,113583292
"409";"reserve_cycle2";FALSE;"2299537_1";"6510";"6510_hua";100;"163483_v2020";"185";0;2299537;2299537;FALSE;NA;FALSE;FALSE;229,5;54,5;36669,6;183886,1
"410";"reserve_cycle2";FALSE;"2299537_2";"6510";"6510_hua";100;"163483_v2020";"185";0;2299537;2299537;FALSE;NA;FALSE;FALSE;229,5;54,5;36668,538;183883,903
"411";"reserve_cycle2";FALSE;"2303646_1";"4010";"4010";60;"635063_v2020";"1811";0;2303646;2303646;FALSE;NA;FALSE;FALSE;25;216;181533,591973471;226670,113583292
"412";"reserve_cycle2";FALSE;"2305585_1";"2160";"2160";90;"638500_v2014";"049";0;2305585;2305585;FALSE;NA;FALSE;FALSE;9;156;29533,591973471;202702,113583292
"413";"reserve_cycle2";FALSE;"23113414_1";"6510";"6510_hus";100;"420296_v2020";"195";1;23113414;23113414;FALSE;NA;FALSE;FALSE;335;53;154877,591973471;182446,113583292
"414";"reserve_cycle2";FALSE;"2312817_1";"2130";"2130_had";100;"602009_v2014";"027";1;2312817;2312817;FALSE;NA;FALSE;FALSE;206;42;38525,6;205518,1
"415";"reserve_cycle2";FALSE;"2322550_1";"2330";"2330";50;"583612_v2020";"98z";0;2322550;2322550;FALSE;NA;FALSE;FALSE;83;16;205085,591973471;212878,113583292
"416";"reserve_cycle2";FALSE;"232594_1";"4030";"4030";20;"628579_v2014";"15z";0;232594;232594;FALSE;NA;FALSE;FALSE;30;105;238717,591973471;209806,113583292
"417";"reserve_cycle2";FALSE;"2330037_1";"1330";"1330_hpr";100;"456026_v2016";"158";1;2330037;2330037;FALSE;NA;FALSE;FALSE;81;55;62781,591973471;220398,113583292
"418";"reserve_cycle2";FALSE;"2333697_2";"1330";"1330_hpr";20;"102987_v2014";"138";1;35888129;2333697;TRUE;2019-10-31;FALSE;FALSE;82;56;56695,8;211781,8
"419";"reserve_cycle2";FALSE;"2334854_2";"6230";"6230_hmo";100;"420066_v2020";"195";1;2334854;2334854;TRUE;2017-06-29;FALSE;FALSE;185;58;180063,5;184824,1
"420";"reserve_cycle2";FALSE;"2347185_1";"2130";"2130_had";100;"601976_v2014";"l";1;2347185;2347185;FALSE;NA;FALSE;FALSE;207;43;23773,6;196270,1
"421";"reserve_cycle2";FALSE;"2349749_1";"2120";"2120";100;"507103_v2018";"018";0;2349749;2349749;FALSE;NA;FALSE;FALSE;28;170;65853,591973471;224590,113583292
"422";"reserve_cycle2";FALSE;"2359089_1";"2120";"2120";100;"589399_v2014";"049";0;2359089;2359089;FALSE;NA;FALSE;FALSE;29;172;31837,591973471;204238,113583292
"423";"reserve_cycle2";FALSE;"2360534_1";"4010";"4010";90;"633373_v2020";"187";0;2360534;2360534;FALSE;NA;FALSE;FALSE;26;217;175773,591973471;213038,113583292
"424";"reserve_cycle2";FALSE;"2364085_2";"1330";"1330_hpr";100;"440942_v2016";"158";1;12849845;2364085;TRUE;2019-10-29;FALSE;FALSE;83;57;63358,5;220493,3
"425";"reserve_cycle2";FALSE;"2364673_1";"4010";"4010";20;"452044_v2016";"147";0;2364673;2364673;FALSE;NA;FALSE;FALSE;27;218;67101,591973471;207054,113583292
"426";"reserve_cycle2";FALSE;"23700242_1";"6410";"6410_ve";50;"582114_v2018";"169";1;23700242;23700242;FALSE;NA;FALSE;FALSE;164;6;223901,591973471;205742,113583292
"427";"reserve_cycle2";FALSE;"2370997_1";"1330";"1330_hpr";100;"438953_v2018";"158";1;2370997;2370997;FALSE;NA;FALSE;FALSE;84;58;62973,591973471;221870,113583292
"428";"not_selelected";FALSE;"2390193_1";"2130";"2130_hd";70;"596007_v2014";"05l";1;2390193;2390193;TRUE;2020-08-24;FALSE;FALSE;208;179;30141,6;201998,1
"429";"reserve_cycle2";TRUE;"2394225_1";"2130";"2130_had";98;"602221_v2014";"057";1;63015025;2394225;TRUE;2021-08-05;FALSE;FALSE;209;44;54331,3;216633,4
"430";"reserve_cycle2";FALSE;"23975186_1";"6510";"6510_hus";100;"632711_v2020";"185";1;23975186;23975186;FALSE;NA;FALSE;FALSE;339;54;218877,591973471;217582,113583292
"431";"reserve_cycle2";FALSE;"2410009_1";"6510";"6510_hua";100;"615084_v2014";"086";0;2410009;2410009;FALSE;NA;FALSE;FALSE;231,5;56,5;94429,6;168846,1
"432";"reserve_cycle2";FALSE;"2410009_2";"6510";"6510_hua";100;"615084_v2014";"086";0;2410009;2410009;FALSE;NA;FALSE;FALSE;231,5;56,5;94432,132;168846,948
"433";"reserve_cycle2";FALSE;"241650_1";"4030";"4030";100;"423821_v2020";"1910";1;241650;241650;FALSE;NA;FALSE;FALSE;81;111;239581,6;184782,1
"434";"reserve_cycle2";FALSE;"2416817_1";"2130";"2130_had";100;"139759_v2020";"984";1;2416817;2416817;FALSE;NA;FALSE;FALSE;210;45;24477,6;196238,1
"435";"reserve_cycle2";FALSE;"242614_1";"4030";"4030";100;"639287_v2020";"198";1;242614;242614;FALSE;NA;FALSE;FALSE;82;112;218237,6;199758,1
"436";"reserve_cycle2";FALSE;"2428469_1";"1330";"1330_da";80;"589297_v2014";"0210";1;2428469;2428469;FALSE;NA;FALSE;FALSE;86;40;80349,591973471;228462,113583292
"437";"reserve_cycle2";FALSE;"2435185_1";"2130";"2130_had";100;"601922_v2014";"057";1;2435185;2435185;FALSE;NA;FALSE;FALSE;211;46;53821,591973471;216366,113583292
"438";"reserve_cycle2";FALSE;"2436726_1";"7140";"7140_meso";100;"552248_v2016";"157";1;2436726;2436726;FALSE;NA;FALSE;FALSE;103;70;210845,591973471;206926,113583292
"439";"reserve_cycle2";FALSE;"2438198_1";"6230";"6230_hmo";70;"544687_v2018";"176";1;2438198;2438198;TRUE;2015-06-11;FALSE;FALSE;189;59;197821,6;189902,1
"440";"reserve_cycle2";FALSE;"2438961_1";"1330";"1330_da";100;"517574_v2020";"18z";1;2438961;2438961;FALSE;NA;FALSE;FALSE;87;41;35837,591973471;205326,113583292
"441";"reserve_cycle2";FALSE;"244054_1";"4030";"4030";100;"412803_v2020";"187";0;244054;244054;FALSE;NA;FALSE;FALSE;31;113;184029,591973471;189422,113583292
"442";"reserve_cycle2";FALSE;"2440629_1";"2120";"2120";30;"645547_v2014";"0210";0;2440629;2440629;FALSE;NA;FALSE;FALSE;30;175;59869,591973471;221838,113583292
"443";"reserve_cycle2";FALSE;"2440629_1";"2130";"2130_hd";70;"645547_v2014";"0210";0;2440629;2440629;FALSE;NA;FALSE;FALSE;16;180;59869,591973471;221838,113583292
"444";"reserve_cycle2";FALSE;"2440689_1";"6510";"6510_hua";100;"661631_v2014";"07";0;2440689;2440689;FALSE;NA;FALSE;FALSE;233;58;43549,6;186830,1
"445";"reserve_cycle2";FALSE;"2440885_1";"1330";"1330_hpr";100;"448628_v2016";"158";1;2440885;2440885;FALSE;NA;FALSE;FALSE;88;59;69597,591973471;221422,113583292
